ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
21601387	41446118	6	8
21601387	41446137	6	7
21601387	41446150	6	7
21601387	41446163	6	8
21601387	41446248	5	6
21601387	41446267	5	6
21601387	41446274	6	7
21601387	41446291	6	8
21601387	41446330	6	8
21601387	41446343	6	8
21601387	41446358	5	6
21601387	41446378	5	6
21601387	41446391	6	7
21601387	41446392	6	7
21601387	41446411	6	7
21601387	41446434	6	7
21601387	41446511	6	7
21601387	41446516	6	7
21601387	41446519	6	8
21601387	41446521	6	7
21601387	41446522	6	7
21601387	41446523	6	7
21601387	41446524	5	6
21601387	41446530	6	8
21601387	41446537	5	6
21601387	41446559	6	7
21601387	41446561	6	7
21601387	41446567	6	7
21601387	41446571	5	6
21601387	41446572	5	6
21601387	41446574	6	7
21601387	41446576	6	7
21601387	41446581	6	7
21601387	41446582	6	8
21601387	41446588	6	8
21601387	41446595	6	7
21601387	41446600	6	8
21601387	41446603	6	7
21601387	41446606	6	8
21601387	41446616	5	6
21601387	41446625	6	7
21601387	41446626	6	7
21601387	41446631	6	7
21601387	41446633	6	7
21601387	41446638	6	7
21601387	41446639	6	7
21601387	41446641	6	7
21601387	41446647	6	8
21601387	41446648	6	7
21601387	41446652	6	8
21601387	41446655	5	6
21601387	41446662	5	6
21601387	41446666	5	6
21601387	41446684	6	7
21601387	41446687	6	8
21601387	41446694	6	7
21601387	41446696	6	7
21601387	41446698	5	6
21601387	41446706	6	7
21601387	41446707	5	6
21601387	41446716	6	7
21601387	41450514	6	7
21601387	41450515	6	7
21601387	41450521	6	7
21601387	41450551	6	7
21601387	41450556	5	6
21601387	41450571	6	7
21601387	41451688	6	7
21601387	41451689	6	7
21601387	41451692	5	6
21601387	41451707	5	6
21601387	41451709	6	8
21601387	41451710	5	6
21601387	41451717	5	6
21601387	41451719	5	6
21601387	41451724	6	7
21601387	41451725	5	6
21601387	41451729	5	6
21601387	41451734	5	6
21601387	41451736	6	7
21601387	41451739	6	7
21601387	41451743	6	7
21601387	41451748	5	6
21601387	41451752	5	6
21601387	41451754	6	7
21601387	41451757	5	6
21601387	41451759	5	6
21601387	41451763	6	7
21601387	41451764	5	6
21601387	41451779	6	7
21601387	41451787	6	8
21601387	41452380	6	6
21601387	41452574	6	7
21601387	41452694	5	5
21601387	41452752	5	6
21601387	41453048	6	7
21601387	41462403	6	7
21601387	41462404	6	7
21601387	41462410	6	7
21601387	41462412	6	8
21601387	41462416	6	7
21601387	41462420	6	8
21601387	41462423	6	7
21601387	41462424	6	7
21601387	41462426	6	8
21601387	41462427	6	7
21601387	41462428	5	6
21601387	41462436	6	7
21601387	41462439	6	7
21601387	41462440	6	7
21601387	41462444	5	6
21601387	41462446	6	7
21601387	41462451	6	8
21601387	41462454	6	7
21601387	41462672	6	6
21601387	41463192	6	7
21601387	41463333	5	5
21601387	41463670	6	7
21601387	41463772	6	6
21601387	41463877	5	6
21601387	41464220	6	8
21601387	41464294	6	7
21601387	41464320	6	7
21601387	41464321	6	7
21601387	41465932	6	7
21601387	41467365	5	6
21601387	41467368	5	6
21601387	41467377	6	7
21601387	41467415	6	7
21601387	41467422	6	7
21601387	41467431	6	7
21601387	41467432	6	7
21601387	41471854	5	6
21601387	41471856	5	6
21601387	41471857	6	7
21601387	41474037	5	6
21601387	41474039	5	6
21601387	41474040	6	7
21601387	41474041	6	7
21601387	41476080	5	6
21601387	41476455	6	7
21601387	41476460	6	7
21601387	41476489	5	6
21601387	41476492	6	7
21601387	41476497	6	7
21601387	41490733	6	7
21601387	41492874	6	8
21601387	41502650	6	8
21601387	42478977	5	5
21601387	42478982	4	4
21601387	42479075	5	6
21601387	42479112	5	5
21601387	42479681	5	6
21601387	42479699	4	4
21601387	42479706	5	5
21601387	42479720	4	4
21601387	42480222	5	5
21601387	42480497	6	7
21601387	42480721	4	4
21601387	42480852	4	4
21601387	42480938	5	5
21601387	42481019	6	7
21601387	42481160	6	6
21601387	42481427	5	6
21601387	42481428	5	6
21601387	42481476	5	6
21601387	42481603	4	4
21601387	42482217	5	5
21601387	42482457	5	5
21601387	42482696	4	4
21601387	42482717	4	4
21601387	42482718	4	4
21601387	42482753	5	5
21601387	42483108	5	5
21601387	42483229	5	5
21601387	42543819	4	4
21601387	42608874	4	5
21601387	42608876	4	4
21601387	42609010	5	6
21601387	42609162	4	5
21601387	42609163	5	6
21601387	42609269	3	3
21601387	42609270	4	4
21601387	42609274	4	4
21601387	42609277	5	6
21601387	42609348	5	6
21601387	42609640	5	6
21601387	42609655	4	4
21601387	42609659	4	5
21601387	42609665	5	6
21601387	42609764	5	6
21601387	42615570	6	7
21601387	42615571	6	7
21601387	42619932	4	4
21601387	42620092	4	4
21601387	42620370	4	4
21601387	42620394	5	5
21601387	42620672	4	4
21601387	42620711	4	4
21601387	42620890	5	5
21601387	42628906	4	5
21601387	42628910	5	6
21601387	42628912	5	6
21601387	42628949	5	6
21601387	42628952	4	4
21601387	42628954	5	6
21601387	42628956	5	6
21601387	42628972	4	5
21601387	42628984	5	6
21601387	42629081	4	5
21601387	42629082	5	6
21601387	42629087	5	6
21601387	42629211	6	7
21601387	42629348	5	6
21601387	42629353	5	6
21601387	42629362	5	6
21601387	42629363	5	6
21601387	42629386	4	5
21601387	42629388	4	4
21601387	42629393	5	6
21601387	42629395	5	6
21601387	42655745	6	7
21601387	42656070	6	7
21601387	42656072	6	8
21601387	42656075	6	8
21601387	42656077	6	8
21601387	42656217	6	6
21601387	42656229	5	5
21601387	42656245	4	4
21601387	42656446	6	7
21601387	42656447	6	7
21601387	42656448	6	7
21601387	42656728	4	4
21601387	42657710	6	6
21601387	42658008	6	8
21601387	42658009	6	8
21601387	42658014	6	8
21601387	42658016	6	8
21601387	42658019	6	8
21601387	42658020	6	8
21601387	42658021	6	8
21601387	42658171	6	7
21601387	42658190	6	6
21601387	42658253	6	6
21601387	42658301	6	8
21601387	42658305	6	8
21601387	42658355	6	7
21601387	42658387	5	5
21601387	42658400	6	8
21601387	42658440	6	6
21601387	42658502	6	7
21601387	42658504	6	6
21601387	42658532	6	7
21601387	42658552	6	7
21601387	42683404	6	8
21601387	42683405	6	8
21601387	42683416	6	6
21601387	42683417	6	7
21601387	42683418	6	6
21601387	42705098	4	4
21601387	42705847	4	4
21601387	42705850	4	5
21601387	42705854	4	4
21601387	42705855	4	4
21601387	42706052	4	4
21601387	42706519	4	4
21601387	42707272	5	6
21601387	42708080	5	6
21601387	42710310	6	7
21601387	42710351	5	5
21601387	42711202	6	7
21601387	42711958	5	6
21601387	42711962	5	6
21601387	42712354	4	4
21601387	42712923	6	7
21601387	42713902	5	5
21601387	42713930	5	5
21601387	42714252	6	7
21601387	42714253	6	6
21601387	42714538	5	6
21601387	42714540	5	5
21601387	42715028	4	4
21601387	42715133	6	7
21601387	42715555	6	7
21601387	42715567	6	7
21601387	42716937	6	6
21601387	42716948	5	6
21601387	42716950	6	7
21601387	42717285	5	6
21601387	42717454	4	4
21601387	42717894	6	7
21601387	42717955	6	6
21601387	42719110	4	4
21601387	42719209	6	7
21601387	42720091	4	4
21601387	42720468	4	4
21601387	42720565	6	7
21601387	42723314	5	5
21601387	42723672	5	5
21601387	42723760	6	6
21601387	42724529	6	7
21601387	42724530	5	5
21601387	42724582	5	6
21601387	42725612	4	4
21601387	42725648	4	4
21601387	42725789	4	4
21601387	42725897	5	5
21601387	42727015	4	4
21601387	42727624	6	6
21601387	42727637	6	7
21601387	42727703	6	7
21601387	42727948	5	6
21601387	42728661	5	5
21601387	42729414	4	4
21601387	42729759	4	4
21601387	42730264	5	6
21601387	42730274	6	7
21601387	42731151	6	6
21601387	42731724	6	6
21601387	42799713	5	6
21601387	42799716	4	5
21601387	42800980	4	4
21601387	42801288	4	4
21601387	42873638	3	3
21601387	42874139	5	6
21601387	42874140	5	6
21601387	42874141	4	4
21601387	42874263	4	4
21601387	42875615	6	7
21601387	42875806	6	8
21601387	42876357	6	7
21601387	42876358	6	8
21601387	42900297	5	6
21601387	42900305	5	6
21601387	42900401	3	3
21601387	42900402	4	4
21601387	42900403	5	6
21601387	42900409	4	4
21601387	42900891	4	5
21601387	42919689	5	6
21601387	42919744	5	6
21601387	42919901	5	6
21601387	42920014	5	6
21601387	42920026	5	6
21601387	42920147	5	6
21601387	42920232	5	5
21601387	42920239	5	5
21601387	42920325	5	6
21601387	42920345	5	6
21601387	42920384	5	6
21601387	42920386	5	6
21601387	42920397	5	5
21601387	42920450	5	6
21601387	42920499	5	5
21601387	42920500	5	5
21601387	42920543	5	5
21601387	42920586	5	5
21601387	42920590	5	5
21601387	42920696	5	6
21601387	42920715	5	6
21601387	42920725	5	5
21601387	42920744	5	5
21601387	42921113	5	5
21601387	42921281	5	6
21601387	42921304	5	5
21601387	42921308	5	5
21601387	42921537	5	5
21601387	42921590	5	6
21601387	42921786	5	6
21601387	42921788	5	6
21601387	42921789	5	6
21601387	42921791	5	6
21601387	42922093	5	6
21601387	42922094	5	6
21601387	42922252	5	5
21601387	42922311	5	6
21601387	42922313	5	6
21601387	42922763	5	6
21601387	42924645	5	5
21601387	42925121	5	5
21601387	42925559	4	4
21601387	42925947	5	5
21601387	42925948	5	5
21601387	42925949	4	4
21601387	42925950	4	4
21601387	42926272	4	4
21601387	42926273	5	6
21601387	42926276	5	6
21601387	42926279	4	4
21601387	42926282	4	4
21601387	42926284	5	6
21601387	42926288	4	4
21601387	42926291	4	4
21601387	42927227	5	6
21601387	42927230	5	6
21601387	42927234	5	6
21601387	42927235	5	6
21601387	42927240	5	6
21601387	42927251	4	4
21601387	42927253	4	4
21601387	42927254	4	4
21601387	42927257	4	4
21601387	42927265	5	6
21601387	42927268	5	6
21601387	42927269	5	6
21601387	42927271	5	6
21601387	42927272	5	6
21601387	42927274	5	6
21601387	42927275	5	6
21601387	42927276	5	6
21601387	42927283	5	6
21601387	42927287	5	6
21601387	42927288	5	6
21601387	42927290	5	6
21601387	42927293	5	6
21601387	42927299	5	6
21601387	42927317	5	6
21601387	42927320	5	6
21601387	42927323	5	6
21601387	42927325	5	6
21601387	42927343	5	6
21601387	42927344	5	6
21601387	42927350	5	6
21601387	42927351	5	6
21601387	42927354	5	6
21601387	42927358	5	6
21601387	42927360	5	6
21601387	42927361	5	6
21601387	42927362	5	6
21601387	42927368	5	6
21601387	42927370	4	4
21601387	42927377	4	4
21601387	42927380	4	4
21601387	42927389	4	4
21601387	42927392	4	4
21601387	42927393	4	4
21601387	42927395	4	4
21601387	42927396	4	4
21601387	42927398	4	4
21601387	42927399	4	4
21601387	42927401	4	4
21601387	42927410	4	4
21601387	42927412	4	4
21601387	42927414	4	4
21601387	42927415	4	4
21601387	42927417	4	4
21601387	42927426	4	4
21601387	42927427	4	4
21601387	42927438	4	4
21601387	42927440	4	4
21601387	42927442	4	4
21601387	42927446	4	4
21601387	42927450	4	4
21601387	42927453	4	4
21601387	42927460	4	4
21601387	42927472	4	4
21601387	42927477	4	5
21601387	42927478	4	5
21601387	42927485	4	5
21601387	42927487	4	5
21601387	42927490	4	5
21601387	42927497	4	5
21601387	42927498	4	5
21601387	42927501	4	5
21601387	42927503	4	5
21601387	42927505	4	5
21601387	42927506	4	5
21601387	42927512	4	5
21601387	42927514	4	5
21601387	42927515	4	5
21601387	42927525	4	5
21601387	42927526	4	5
21601387	42927537	4	5
21601387	42927538	4	5
21601387	42927541	4	5
21601387	42927542	4	5
21601387	42927544	4	5
21601387	42927545	4	5
21601387	42927548	4	5
21601387	42927556	4	5
21601387	42927560	4	5
21601387	42927570	4	5
21601387	42927572	4	5
21601387	42928085	5	5
21601387	42928089	4	4
21601387	42928092	4	4
21601387	42928093	4	4
21601387	42928096	4	4
21601387	42928098	5	6
21601387	42928100	5	6
21601387	42928111	5	6
21601387	42928114	5	6
21601387	42928119	4	4
21601387	42928120	4	4
21601387	42928124	4	5
21601387	42928127	4	5
21601387	42928131	4	4
21601387	42928132	4	4
21601387	42928133	4	4
21601387	42928138	4	4
21601387	42929368	5	5
21601387	42929369	4	4
21601387	42929926	4	5
21601387	42931380	4	4
21601387	42932500	5	6
21601387	42932505	4	4
21601387	42932507	4	4
21601387	42932508	4	5
21601387	42932511	4	5
21601387	42934038	4	4
21601387	42934050	4	4
21601387	42934051	4	4
21601387	42934056	4	4
21601387	42934057	4	4
21601387	42934065	4	5
21601387	42936445	4	4
21601387	42936448	4	4
21601387	42936453	5	6
21601387	42936456	5	6
21601387	42936459	4	4
21601387	42936467	5	6
21601387	42936468	5	6
21601387	42936470	5	6
21601387	42936472	5	6
21601387	42936476	4	4
21601387	42936478	4	4
21601387	42936479	5	6
21601387	42936483	4	5
21601387	42936486	4	5
21601387	42936490	4	5
21601387	42936748	5	6
21601387	42936750	5	6
21601387	42937771	5	6
21601387	42937773	4	4
21601387	42937774	5	6
21601387	42937780	5	6
21601387	42937785	4	4
21601387	42937786	4	4
21601387	42937788	4	4
21601387	42937789	4	4
21601387	42937794	4	5
21601387	42938133	5	6
21601387	42938135	5	6
21601387	42938138	4	4
21601387	42938141	4	4
21601387	42938157	4	5
21601387	42938158	4	5
21601387	42938253	5	6
21601387	42938254	4	4
21601387	42938257	5	5
21601387	42938258	5	6
21601387	42938260	4	4
21601387	42938263	4	5
21601387	42939718	4	4
21601387	42939721	4	5
21601387	42941594	4	4
21601387	42941595	4	5
21601387	42944014	5	6
21601387	42944016	4	4
21601387	42944018	4	4
21601387	42944019	4	5
21601387	42944034	4	5
21601387	42944815	5	5
21601387	42946864	4	4
21601387	42946865	4	4
21601387	42946866	5	5
21601387	42946867	5	6
21601387	42946879	4	4
21601387	42946883	4	4
21601387	42946885	4	5
21601387	42947195	4	4
21601387	42947198	4	4
21601387	42947201	4	5
21601387	42948417	5	6
21601387	42948421	4	4
21601387	42948423	4	4
21601387	42948601	5	5
21601387	42948603	5	5
21601387	42948606	4	4
21601387	42948608	4	4
21601387	42948610	4	4
21601387	42948614	4	4
21601387	42948615	4	4
21601387	42948616	4	4
21601387	42948617	4	4
21601387	42948953	4	4
21601387	42948960	5	6
21601387	42948972	5	6
21601387	42948983	4	4
21601387	42948986	4	4
21601387	42948988	5	6
21601387	42948990	5	6
21601387	42949007	5	6
21601387	42949013	4	5
21601387	42949015	4	5
21601387	42949017	4	5
21601387	42949018	4	5
21601387	42949020	4	5
21601387	42949022	4	5
21601387	42949114	4	4
21601387	42949116	4	4
21601387	42949119	4	4
21601387	42949124	5	6
21601387	42949127	4	4
21601387	42949131	4	4
21601387	42950349	5	6
21601387	42950350	4	4
21601387	42950352	4	4
21601387	42953672	4	4
21601387	42953679	4	4
21601387	42953695	4	5
21601387	42953696	4	5
21601387	42954401	5	6
21601387	42954407	5	6
21601387	42954409	4	4
21601387	42954411	4	4
21601387	42954413	4	4
21601387	42954416	4	4
21601387	42954417	5	6
21601387	42954421	5	6
21601387	42954426	5	6
21601387	42954431	4	4
21601387	42954432	4	4
21601387	42954433	4	4
21601387	42954437	4	4
21601387	42954443	4	5
21601387	42954447	4	5
21601387	42954448	4	5
21601387	42956900	5	6
21601387	42956901	4	4
21601387	42956902	4	4
21601387	42956903	4	4
21601387	42957977	4	4
21601387	42957981	5	6
21601387	42957983	5	6
21601387	42957985	4	4
21601387	42957989	4	5
21601387	42959913	5	5
21601387	42959919	4	4
21601387	42959920	4	4
21601387	42960578	4	4
21601387	42962929	5	5
21601387	42962932	4	4
21601387	42963844	5	6
21601387	42965668	4	4
21601387	42965841	5	6
21601387	42965845	5	6
21601387	42965847	5	6
21601387	42965848	5	6
21601387	42965862	4	4
21601387	42965869	5	6
21601387	42965874	4	4
21601387	42965875	4	4
21601387	42965884	4	4
21601387	42965885	5	6
21601387	42965886	5	6
21601387	42965889	4	4
21601387	42965892	4	4
21601387	42965896	4	5
21601387	42965898	4	5
21601387	42967033	5	6
21601387	42972462	4	4
21601387	42972463	5	5
21601387	42972464	4	4
21601387	43009062	3	3
21601387	43011642	4	4
21601387	43012021	5	6
21601387	43012038	6	7
21601387	43012063	6	7
21601387	43012292	3	3
21601387	43013182	3	3
21601387	43013188	5	6
21601387	43013190	4	4
21601387	43013191	4	5
21601387	43022762	6	7
21601387	43023061	6	7
21601387	43023492	4	4
21601387	43023497	6	7
21601387	43023503	6	7
21601387	43023506	6	8
21601387	43023796	6	8
21601387	43024514	6	6
21601387	43026020	6	6
21601387	43026022	5	6
21601387	43026023	6	7
21601387	43026118	6	7
21601387	43026119	6	7
21601387	43026123	6	7
21601387	43026126	6	7
21601387	43026583	6	6
21601387	43026738	6	6
21601387	43026740	5	5
21601387	43026743	6	6
21601387	43026759	5	5
21601387	43026828	6	7
21601387	43026912	6	6
21601387	43026926	4	4
21601387	43026927	5	5
21601387	43026929	6	6
21601387	43026937	6	6
21601387	43026939	6	6
21601387	43026940	6	7
21601387	43026943	5	5
21601387	43026944	6	6
21601387	43026950	4	4
21601387	43026991	5	5
21601387	43027007	5	5
21601387	43027011	6	6
21601387	43027015	6	7
21601387	43027016	6	7
21601387	43027175	4	4
21601387	43027177	6	6
21601387	43027180	6	6
21601387	43027184	6	7
21601387	43027185	5	5
21601387	43028123	5	5
21601387	43028130	6	6
21601387	43028133	5	5
21601387	43028234	6	7
21601387	43028252	5	5
21601387	43028265	6	7
21601387	43028356	5	6
21601387	43028551	6	8
21601387	43028557	4	5
21601387	43028559	6	7
21601387	43028560	5	6
21601387	43029570	6	7
21601387	43029574	6	6
21601387	43029630	4	4
21601387	43029632	5	6
21601387	43029633	5	6
21601387	43029635	4	4
21601387	43029642	6	7
21601387	43029644	4	4
21601387	43029805	5	6
21601387	43029806	5	6
21601387	43029809	4	4
21601387	43030146	5	6
21601387	43030148	6	7
21601387	43030150	5	6
21601387	43030152	6	7
21601387	43030154	5	6
21601387	43030155	6	7
21601387	43030159	5	5
21601387	43030227	6	6
21601387	43030228	6	6
21601387	43031862	5	6
21601387	43031863	6	7
21601387	43033812	5	6
21601387	43033950	6	6
21601387	43033952	5	5
21601387	43034326	6	8
21601387	43034328	6	8
21601387	43034332	6	8
21601387	43034335	6	8
21601387	43034336	6	8
21601387	43035339	6	8
21601387	43035342	6	8
21601387	43035343	6	6
21601387	43035782	6	7
21601387	43036137	5	6
21601387	43037022	6	6
21601387	43037035	4	4
21601387	43037038	6	6
21601387	43037040	6	6
21601387	43037252	6	8
21601387	43037261	6	8
21601387	43037264	6	8
21601387	43037310	6	7
21601387	43037313	6	7
21601387	43037321	6	7
21601387	43037738	6	7
21601387	43037743	6	7
21601387	43037808	6	8
21601387	43037809	5	6
21601387	43037811	6	8
21601387	43037835	6	7
21601387	43037906	6	8
21601387	43038015	6	7
21601387	43038029	6	8
21601387	43038031	6	7
21601387	43038061	6	8
21601387	43038062	5	6
21601387	43038094	6	7
21601387	43038138	6	8
21601387	43038474	6	7
21601387	43038476	6	6
21601387	43038477	6	6
21601387	43038486	6	8
21601387	43038577	5	5
21601387	43038814	6	7
21601387	43038815	6	7
21601387	43038834	6	6
21601387	43038879	6	6
21601387	43038885	6	7
21601387	43039289	6	8
21601387	43039291	6	7
21601387	43039293	6	7
21601387	43039294	6	7
21601387	43039335	6	7
21601387	43039337	6	7
21601387	43039339	5	6
21601387	43039340	6	7
21601387	43039341	6	6
21601387	43039348	6	6
21601387	43039588	6	6
21601387	43039898	5	6
21601387	43039962	6	7
21601387	43039993	6	7
21601387	43039995	6	6
21601387	43039996	6	6
21601387	43039997	6	6
21601387	43039999	6	6
21601387	43040281	6	7
21601387	43040282	6	7
21601387	43040285	6	6
21601387	43040345	6	7
21601387	43040347	6	7
21601387	43040348	6	7
21601387	43040354	6	6
21601387	43040355	6	6
21601387	43040357	6	6
21601387	43040358	6	6
21601387	43040359	6	6
21601387	43040369	6	7
21601387	43040373	6	6
21601387	43040374	6	6
21601387	43040390	6	6
21601387	43040393	6	7
21601387	43040493	6	6
21601387	43040564	6	6
21601387	43040597	6	7
21601387	43040601	6	7
21601387	43040602	6	7
21601387	43040663	6	7
21601387	43040706	6	6
21601387	43040756	6	6
21601387	43040759	6	6
21601387	43040781	6	6
21601387	43040787	6	6
21601387	43040799	6	7
21601387	43041095	6	6
21601387	43041097	6	6
21601387	43041193	6	6
21601387	43041197	5	6
21601387	43041202	6	6
21601387	43041214	6	6
21601387	43041324	6	7
21601387	43041448	6	7
21601387	43041450	6	7
21601387	43041451	6	6
21601387	43041556	5	6
21601387	43041557	6	7
21601387	43041558	6	6
21601387	43041686	6	6
21601387	43041704	5	6
21601387	43041709	5	6
21601387	43041715	6	7
21601387	43041716	6	7
21601387	43041717	6	7
21601387	43041727	6	7
21601387	43041729	6	7
21601387	43041794	6	7
21601387	43041795	6	7
21601387	43041798	6	7
21601387	43041802	6	7
21601387	43041803	6	7
21601387	43041854	5	6
21601387	43041915	6	6
21601387	43041992	5	6
21601387	43042020	6	7
21601387	43042069	6	6
21601387	43042076	6	8
21601387	43042204	6	7
21601387	43042338	6	7
21601387	43042353	5	5
21601387	43042354	5	5
21601387	43042365	6	6
21601387	43042367	6	6
21601387	43042369	6	7
21601387	43042372	6	7
21601387	43042376	6	6
21601387	43042377	6	6
21601387	43042378	6	6
21601387	43042380	6	6
21601387	43042385	6	6
21601387	43042390	6	7
21601387	43042391	6	7
21601387	43042398	6	6
21601387	43042399	6	7
21601387	43042405	6	7
21601387	43042414	6	7
21601387	43042419	6	7
21601387	43042421	6	7
21601387	43042422	6	7
21601387	43042499	6	7
21601387	43042522	6	7
21601387	43042525	6	6
21601387	43042568	6	6
21601387	43042599	6	7
21601387	43042602	6	6
21601387	43042636	5	6
21601387	43042665	6	7
21601387	43042678	6	6
21601387	43042702	6	6
21601387	43042704	6	6
21601387	43042774	6	7
21601387	43042775	6	7
21601387	43042795	6	7
21601387	43042800	6	7
21601387	43042895	6	7
21601387	43043102	6	6
21601387	43043195	6	6
21601387	43043234	6	7
21601387	43043331	5	6
21601387	43043690	6	8
21601387	43133063	6	6
21601387	43133538	4	4
21601387	43134451	6	6
21601387	43134452	5	5
21601387	43134643	4	4
21601387	43134683	6	7
21601387	43134972	6	6
21601387	43135754	6	6
21601387	43136265	6	7
21601387	43137089	4	4
21601387	43137095	4	4
21601387	43137096	6	7
21601387	43137223	6	6
21601387	43137504	4	4
21601387	43137505	4	4
21601387	43137508	6	6
21601387	43137586	6	7
21601387	43137719	6	7
21601387	43138925	4	4
21601387	43139080	4	4
21601387	43139081	4	4
21601387	43139389	4	4
21601387	43139391	4	4
21601387	43139393	5	6
21601387	43139395	6	8
21601387	43139397	6	8
21601387	43140259	4	4
21601387	43140375	6	8
21601387	43140507	6	7
21601387	43140688	6	7
21601387	43140696	5	5
21601387	43140697	6	6
21601387	43140723	4	4
21601387	43140873	5	5
21601387	43141030	5	5
21601387	43141270	4	4
21601387	43141324	4	4
21601387	43141356	5	5
21601387	43141372	6	7
21601387	43141393	6	7
21601387	43141395	6	6
21601387	43141396	6	7
21601387	43141398	5	5
21601387	43141520	5	6
21601387	43141523	6	7
21601387	43141755	6	6
21601387	43141792	5	5
21601387	43141794	6	6
21601387	43141846	5	5
21601387	43141861	5	5
21601387	43141913	5	5
21601387	43141988	5	6
21601387	43142036	6	6
21601387	43142085	6	6
21601387	43142098	6	6
21601387	43142222	6	7
21601387	43142236	6	6
21601387	43142289	5	5
21601387	43142290	6	6
21601387	43142369	5	5
21601387	43142371	6	7
21601387	43142373	6	7
21601387	43142375	5	5
21601387	43142503	6	6
21601387	43142539	5	5
21601387	43142540	6	7
21601387	43142541	6	7
21601387	43142569	6	6
21601387	43142582	5	5
21601387	43142693	6	7
21601387	43142903	6	7
21601387	43143464	5	5
21601387	43143704	6	6
21601387	43143714	6	6
21601387	43143751	5	5
21601387	43143754	6	7
21601387	43144420	4	5
21601387	43144801	5	5
21601387	43144802	6	6
21601387	43145434	5	5
21601387	43145551	6	6
21601387	43145848	5	5
21601387	43146323	4	4
21601387	43146651	5	5
21601387	43146984	5	5
21601387	43146985	4	4
21601387	43147173	5	6
21601387	43147175	6	8
21601387	43147176	4	4
21601387	43147178	4	4
21601387	43147179	6	8
21601387	43147182	5	6
21601387	43148402	6	6
21601387	43148415	4	4
21601387	43148416	6	6
21601387	43148564	4	4
21601387	43148855	4	4
21601387	43148858	4	4
21601387	43148859	5	5
21601387	43150013	4	4
21601387	43150174	5	5
21601387	43150175	6	6
21601387	43150343	4	4
21601387	43150609	5	5
21601387	43151515	6	6
21601387	43151516	6	6
21601387	43151710	5	6
21601387	43151713	4	4
21601387	43151736	5	5
21601387	43151927	4	4
21601387	43151928	5	5
21601387	43151932	6	6
21601387	43151933	5	5
21601387	43151938	6	6
21601387	43152005	4	4
21601387	43152096	4	4
21601387	43152098	6	7
21601387	43152261	6	6
21601387	43152470	6	8
21601387	43152501	6	7
21601387	43152699	6	6
21601387	43152702	5	5
21601387	43152771	6	6
21601387	43152796	6	7
21601387	43152848	6	8
21601387	43152864	6	6
21601387	43152866	6	6
21601387	43152903	6	7
21601387	43152968	5	5
21601387	43153002	6	7
21601387	43153003	5	5
21601387	43153019	6	6
21601387	43153087	6	6
21601387	43153090	6	6
21601387	43153097	6	6
21601387	43153157	6	7
21601387	43153206	6	6
21601387	43153259	6	6
21601387	43153342	5	5
21601387	43153347	6	7
21601387	43153354	6	6
21601387	43153355	6	6
21601387	43153407	6	6
21601387	43153409	6	8
21601387	43153424	6	7
21601387	43153493	6	6
21601387	43153497	6	6
21601387	43153498	6	7
21601387	43153504	5	5
21601387	43153506	5	5
21601387	43153508	6	7
21601387	43153510	6	6
21601387	43153667	6	7
21601387	43153669	6	6
21601387	43153720	5	5
21601387	43153721	5	5
21601387	43153743	5	5
21601387	43154161	5	5
21601387	43154179	6	6
21601387	43154180	6	7
21601387	43154188	6	7
21601387	43154251	6	6
21601387	43154834	5	5
21601387	43154859	5	5
21601387	43154873	5	5
21601387	43154897	6	6
21601387	43155543	5	5
21601387	43155979	5	5
21601387	43156557	6	6
21601387	43156640	6	6
21601387	43156769	4	4
21601387	43157568	4	4
21601387	43157569	6	7
21601387	43157571	4	4
21601387	43157624	5	5
21601387	43157787	6	6
21601387	43157896	6	6
21601387	43157897	6	7
21601387	43158161	4	4
21601387	43158375	6	8
21601387	43159217	4	4
21601387	43159219	5	5
21601387	43159344	4	4
21601387	43159607	4	4
21601387	43159609	6	6
21601387	43159613	5	5
21601387	43159616	6	6
21601387	43159778	6	6
21601387	43159826	4	4
21601387	43160041	5	5
21601387	43160048	6	7
21601387	43160103	6	6
21601387	43160104	5	5
21601387	43161043	6	6
21601387	43161168	6	6
21601387	43161213	5	5
21601387	43161221	4	4
21601387	43161236	6	7
21601387	43161379	5	5
21601387	43161513	4	4
21601387	43161517	6	7
21601387	43162141	5	5
21601387	43162142	6	6
21601387	43162394	5	5
21601387	43162882	6	7
21601387	43162904	4	4
21601387	43163057	4	4
21601387	43163059	5	5
21601387	43163063	6	6
21601387	43163065	6	6
21601387	43163066	6	6
21601387	43163107	5	5
21601387	43163603	5	5
21601387	43163604	6	6
21601387	43163611	6	7
21601387	43163621	6	6
21601387	43163694	6	8
21601387	43163770	6	7
21601387	43163883	6	6
21601387	43163935	6	6
21601387	43163954	6	6
21601387	43164076	6	6
21601387	43164077	6	7
21601387	43164118	6	7
21601387	43164172	6	6
21601387	43164173	6	7
21601387	43164174	6	6
21601387	43164182	6	6
21601387	43164233	5	5
21601387	43164380	6	6
21601387	43164419	6	7
21601387	43164486	6	7
21601387	43164518	5	5
21601387	43164519	6	7
21601387	43164521	6	6
21601387	43164525	5	5
21601387	43164528	5	5
21601387	43164531	6	6
21601387	43164644	6	6
21601387	43164678	5	5
21601387	43164699	6	7
21601387	43164700	6	7
21601387	43164748	6	7
21601387	43164760	6	6
21601387	43164762	6	7
21601387	43164818	5	6
21601387	43165051	5	6
