concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
4097283,"Malignant neoplasm of peripheral nerves of lower limb, including hip",Condition,SNOMED,Disorder,S,188324003,20020131,20991231,
4094262,Malignant neoplasm of peripheral nerve of thorax,Condition,SNOMED,Disorder,S,188325002,20020131,20991231,
4091621,Malignant neoplasm of peripheral nerve of abdomen,Condition,SNOMED,Disorder,S,188326001,20020131,20991231,
4097284,Malignant neoplasm of peripheral nerve of pelvis,Condition,SNOMED,Disorder,S,188327005,20020131,20991231,
4095304,Malignant neoplasm of pituitary gland and craniopharyngeal duct,Condition,SNOMED,Disorder,S,188339002,20020131,20991231,
4095305,Malignant tumor of craniopharyngeal duct,Condition,SNOMED,Disorder,S,188340000,20020131,20991231,
80665,Malignant neoplasm of thorax,Condition,SNOMED,Disorder,S,188361007,20020131,20991231,
197506,Malignant neoplasm of abdomen,Condition,SNOMED,Disorder,S,188366002,20020131,20991231,
440957,Lymphosarcoma and reticulosarcoma,Condition,SNOMED,Disorder,S,188487008,20020131,20991231,
438106,"Reticulosarcoma of lymph nodes of head, face and neck",Condition,SNOMED,Disorder,S,188489006,20020131,20991231,
441241,Reticulosarcoma of lymph nodes of axilla and upper limb,Condition,SNOMED,Disorder,S,188492005,20020131,20991231,
200660,Reticulosarcoma of lymph nodes of inguinal region and lower limb,Condition,SNOMED,Disorder,S,188493000,20020131,20991231,
200662,Lymphosarcoma,Condition,SNOMED,Disorder,S,188498009,20020131,20991231,
438380,"Lymphosarcoma of lymph nodes of head, face and neck",Condition,SNOMED,Disorder,S,188500005,20020131,20991231,
135194,Lymphosarcoma of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,188501009,20020131,20991231,
441803,Lymphosarcoma of lymph nodes of axilla and upper limb,Condition,SNOMED,Disorder,S,188503007,20020131,20991231,
198702,Lymphosarcoma of lymph nodes of inguinal region and lower limb,Condition,SNOMED,Disorder,S,188504001,20020131,20991231,
201810,Lymphosarcoma of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,188505000,20020131,20991231,
195201,Lymphosarcoma of spleen,Condition,SNOMED,Disorder,S,188506004,20020131,20991231,
318697,Lymphosarcoma of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188507008,20020131,20991231,
4091768,Burkitt's lymphoma of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,188511002,20020131,20991231,
4097560,Burkitt's lymphoma of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,188512009,20020131,20991231,
193428,Burkitt's lymphoma of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,188515006,20020131,20991231,
439293,Burkitt's lymphoma of spleen,Condition,SNOMED,Disorder,S,188516007,20020131,20991231,
315481,Burkitt's lymphoma of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188517003,20020131,20991231,
438709,Hodgkin's paragranuloma of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,188524002,20020131,20991231,
198986,Hodgkin's paragranuloma of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,188529007,20020131,20991231,
140663,Hodgkin's paragranuloma of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188531003,20020131,20991231,
439291,Hodgkin's granuloma of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,188536008,20020131,20991231,
320337,Hodgkin's granuloma of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188541000,20020131,20991231,
316649,Hodgkin's sarcoma of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188551004,20020131,20991231,
321522,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites",Condition,SNOMED,Disorder,S,188562004,20020131,20991231,
136928,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes",Condition,SNOMED,Disorder,S,188566001,20020131,20991231,
193434,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",Condition,SNOMED,Disorder,S,188567005,20020131,20991231,
199760,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes",Condition,SNOMED,Disorder,S,188570009,20020131,20991231,
315763,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites",Condition,SNOMED,Disorder,S,188572001,20020131,20991231,
136655,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes",Condition,SNOMED,Disorder,S,188576003,20020131,20991231,
192268,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes",Condition,SNOMED,Disorder,S,188577007,20020131,20991231,
194594,"Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes",Condition,SNOMED,Disorder,S,188580008,20020131,20991231,
315202,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites",Condition,SNOMED,Disorder,S,188582000,20020131,20991231,
141243,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes",Condition,SNOMED,Disorder,S,188586002,20020131,20991231,
439285,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes",Condition,SNOMED,Disorder,S,188587006,20020131,20991231,
439282,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes",Condition,SNOMED,Disorder,S,188591001,20020131,20991231,
439281,"Hodgkin's disease, lymphocytic depletion of spleen",Condition,SNOMED,Disorder,S,188592008,20020131,20991231,
313980,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites",Condition,SNOMED,Disorder,S,188593003,20020131,20991231,
435207,"Nodular lymphoma of lymph nodes of head, face and neck",Condition,SNOMED,Disorder,S,188609000,20020131,20991231,
437505,Nodular lymphoma of lymph nodes of axilla and upper limb,Condition,SNOMED,Disorder,S,188612002,20020131,20991231,
198707,Nodular lymphoma of lymph nodes of inguinal region and lower limb,Condition,SNOMED,Disorder,S,188613007,20020131,20991231,
135764,Mycosis fungoides of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188627002,20020131,20991231,
439265,Sézary's disease of intrathoracic lymph nodes,Condition,SNOMED,Disorder,S,188631008,20020131,20991231,
439267,Sézary's disease of intra-abdominal lymph nodes,Condition,SNOMED,Disorder,S,188632001,20020131,20991231,
138378,Sezary's disease of lymph nodes of axilla and upper limb,Condition,SNOMED,Disorder,S,188633006,20020131,20991231,
439266,Sézary's disease of lymph nodes of inguinal region and lower limb,Condition,SNOMED,Disorder,S,188634000,20020131,20991231,
439270,Sézary's disease of intrapelvic lymph nodes,Condition,SNOMED,Disorder,S,188635004,20020131,20991231,
140664,Sézary's disease of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188637007,20020131,20991231,
4097570,Malignant histiocytosis of lymph nodes of axilla and upper limb,Condition,SNOMED,Disorder,S,188641006,20020131,20991231,
132570,"Leukemic reticuloendotheliosis of lymph nodes of head, face and neck",Condition,SNOMED,Disorder,S,188645002,20020131,20991231,
439269,Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb,Condition,SNOMED,Disorder,S,188648000,20020131,20991231,
439268,Leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb,Condition,SNOMED,Disorder,S,188649008,20020131,20991231,
4096968,Mast cell malignancy of lymph nodes of multiple sites,Condition,SNOMED,Disorder,S,188669003,20020131,20991231,
4097572,Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma,Condition,SNOMED,Disorder,S,188672005,20020131,20991231,
4094543,Diffuse malignant lymphoma - small non-cleaved cell,Condition,SNOMED,Disorder,S,188674006,20020131,20991231,
4091916,Malignant lymphoma - small cleaved cell,Condition,SNOMED,Disorder,S,188675007,20020131,20991231,
4094544,Malignant lymphoma - mixed small and large cell,Condition,SNOMED,Disorder,S,188676008,20020131,20991231,
4094542,Malignant mast cell sarcoma of spleen,Condition,SNOMED,Disorder,S,188668006,20020131,20991231,
4094548,Extramedullary plasmacytoma,Condition,SNOMED,Disorder,S,188718006,20020131,20991231,
132853,Lymphoid leukemia,Condition,SNOMED,Disorder,S,188725004,20020131,20991231,
136656,Subacute lymphoid leukemia,Condition,SNOMED,Disorder,S,188726003,20020131,20991231,
4094549,Aleukemic lymphoid leukemia,Condition,SNOMED,Disorder,S,188728002,20020131,20991231,
140666,Myeloid leukemia,Condition,SNOMED,Disorder,S,188732008,20020131,20991231,
4091925,Chronic eosinophilic leukemia,Condition,SNOMED,Disorder,S,188733003,20020131,20991231,
4097581,Chronic neutrophilic leukemia,Condition,SNOMED,Disorder,S,188734009,20020131,20991231,
321526,Monocytic leukemia,Condition,SNOMED,Disorder,S,188744006,20020131,20991231,
313159,Megakaryocytic leukemia,Condition,SNOMED,Disorder,S,188754005,20020131,20991231,
4097706,Myelomonocytic leukemia,Condition,SNOMED,Disorder,S,188768003,20020131,20991231,
4097707,Subacute myelomonocytic leukemia,Condition,SNOMED,Disorder,S,188770007,20020131,20991231,
4098922,Melanoma in situ of skin structure of scalp and/or neck,Condition,SNOMED,Disorder,S,189324006,20020131,20991231,
40391314,Melanoma in situ,Condition,SNOMED,Disorder,S,189758001,20210731,20991231,
40391739,Pancreatoblastoma,Condition,SNOMED,Disorder,S,189814006,20210731,20991231,
40391740,Pulmonary blastoma,Condition,SNOMED,Disorder,S,189815007,20150131,20991231,
40391775,Malignant teratoma,Condition,SNOMED,Disorder,S,189847002,20190131,20991231,
40391861,Pleomorphic xanthoastrocytoma,Condition,SNOMED,Disorder,S,189924002,20210731,20991231,
4095897,Compound leukemias,Condition,SNOMED,Disorder,S,190030009,20020131,20991231,
40391809,Osteosarcoma,Condition,SNOMED,Disorder,S,189878003,20231101,20991231,
4098597,Waldenström macroglobulinemia,Condition,SNOMED,Disorder,S,190818004,20020131,20991231,
761916,Malignant carcinoid tumor of appendix,Condition,SNOMED,Disorder,S,192681000119104,20130901,20991231,
761917,Malignant carcinoid tumor of ileum,Condition,SNOMED,Disorder,S,192701000119101,20130901,20991231,
37016242,Primary adenocarcinoma of endocervix,Condition,SNOMED,Disorder,S,208041000119100,20160131,20991231,
37016244,Malignant pheochromocytoma,Condition,SNOMED,Disorder,S,21851000119103,20160131,20991231,
36684473,Primary malignant neoplasm of nasopharynx,Condition,SNOMED,Disorder,S,226521000119108,20190131,20991231,
4338758,Malignant tumor of eyelid,Condition,SNOMED,Disorder,S,231829006,20020131,20991231,
4338759,Squamous cell carcinoma of eyelid,Condition,SNOMED,Disorder,S,231831002,20020131,20991231,
4335883,Basal cell carcinoma of eyelid,Condition,SNOMED,Disorder,S,231832009,20020131,20991231,
4335884,Sebaceous adenocarcinoma of eyelid,Condition,SNOMED,Disorder,S,231833004,20020131,20991231,
4338760,Malignant melanoma of eyelid,Condition,SNOMED,Disorder,S,231834005,20020131,20991231,
4334094,Kaposi's sarcoma of eyelid,Condition,SNOMED,Disorder,S,231835006,20020131,20991231,
37018884,Malignant glioma of eye,Condition,SNOMED,Disorder,S,234941000119100,20160131,20991231,
4340498,Cystadenocarcinoma of pancreas,Condition,SNOMED,Disorder,S,235966007,20020131,20991231,
4126118,Leukemic infiltrate of kidney,Condition,SNOMED,Disorder,S,236512004,20020131,20991231,
4030667,Lymphoma of kidney,Condition,SNOMED,Disorder,S,236513009,20020131,20991231,
37395579,Paget disease of anal canal,Condition,SNOMED,Disorder,S,236811000119101,20160731,20991231,
4030352,Gastrointestinal hormone-secreting endocrine tumor,Condition,SNOMED,Disorder,S,237832001,20020131,20991231,
4035136,Carcinoid crisis,Condition,SNOMED,Disorder,S,237833006,20020131,20991231,
4031657,Malignant acanthosis nigricans,Condition,SNOMED,Disorder,S,238636003,20020131,20991231,
437226,Malignant neoplasm of nasopharyngeal wall,Condition,SNOMED,Disorder,S,240163000,20020131,20991231,
4345328,African Burkitt's lymphoma,Condition,SNOMED,Disorder,S,240531002,20020131,20991231,
37018872,Primary squamous cell carcinoma of upper limb,Condition,SNOMED,Disorder,S,24111000119105,20160131,20991231,
37018880,Primary squamous cell carcinoma of vermilion border of lip,Condition,SNOMED,Disorder,S,242951000119108,20160131,20991231,
602586,Malignant melanoma of skin of right ankle,Condition,SNOMED,Disorder,S,243971001000119103,20210731,20991231,
602588,Malignant melanoma of skin of right wrist,Condition,SNOMED,Disorder,S,249389151000119103,20210731,20991231,
4095025,"Alpha heavy chain disease, respiratory form",Condition,SNOMED,Disorder,S,25050002,20020131,20991231,
4102373,Neuroendocrine carcinoma,Condition,SNOMED,Disorder,S,253000007,20020131,20991231,
4100425,Merkel cell carcinoma,Condition,SNOMED,Disorder,S,253001006,20020131,20991231,
4098951,Vasoactive intestinal peptide-secreting tumor,Condition,SNOMED,Disorder,S,253005002,20020131,20991231,
4098952,Somatostatinoma,Condition,SNOMED,Disorder,S,253006001,20020131,20991231,
4102377,Apudoma,Condition,SNOMED,Disorder,S,253008000,20020131,20991231,
4100557,Peripheral neuroectodermal tumor,Condition,SNOMED,Disorder,S,253096008,20020131,20991231,
4112451,Carcinoma of vermilion border of upper lip,Condition,SNOMED,Disorder,S,254389005,20020131,20991231,
4110417,Carcinoma of vermilion border of lower lip,Condition,SNOMED,Disorder,S,254390001,20020131,20991231,
4111645,Carcinoma of frenum of lip,Condition,SNOMED,Disorder,S,254393004,20020131,20991231,
4112453,Carcinoma of frenum of upper lip,Condition,SNOMED,Disorder,S,254398008,20020131,20991231,
4112455,Carcinoma of frenum of lower lip,Condition,SNOMED,Disorder,S,254402004,20020131,20991231,
4112456,Carcinoma of commissure of lip,Condition,SNOMED,Disorder,S,254404003,20020131,20991231,
4110420,Malignant tumor of anterior two-thirds of tongue - lateral margin,Condition,SNOMED,Disorder,S,254408000,20020131,20991231,
4111649,Malignant tumor of tip of tongue,Condition,SNOMED,Disorder,S,254412006,20020131,20991231,
4112580,Carcinoma of frenum linguae,Condition,SNOMED,Disorder,S,254417000,20020131,20991231,
4112581,Carcinoma of lingual tonsil,Condition,SNOMED,Disorder,S,254423005,20020131,20991231,
4111653,Carcinoma of upper gum,Condition,SNOMED,Disorder,S,254424004,20020131,20991231,
4110422,Carcinoma of lower gum,Condition,SNOMED,Disorder,S,254425003,20020131,20991231,
4111654,Carcinoma of anterior part of floor of mouth,Condition,SNOMED,Disorder,S,254427006,20020131,20991231,
4110424,Carcinoma of lateral part of floor of mouth,Condition,SNOMED,Disorder,S,254431000,20020131,20991231,
4111775,Carcinoma of hard palate,Condition,SNOMED,Disorder,S,254434008,20020131,20991231,
4115130,Carcinoma of soft palate,Condition,SNOMED,Disorder,S,254435009,20020131,20991231,
4111776,Squamous cell carcinoma of buccal mucosa,Condition,SNOMED,Disorder,S,254437001,20020131,20991231,
4111777,Carcinoma of upper buccal sulcus,Condition,SNOMED,Disorder,S,254441002,20020131,20991231,
4110428,Carcinoma of lower buccal sulcus,Condition,SNOMED,Disorder,S,254445006,20020131,20991231,
4110430,Carcinoma of upper labial sulcus,Condition,SNOMED,Disorder,S,254450000,20020131,20991231,
4115135,Carcinoma of lower labial sulcus,Condition,SNOMED,Disorder,S,254454009,20020131,20991231,
4111783,Carcinoma of retromolar area,Condition,SNOMED,Disorder,S,254457002,20020131,20991231,
4115137,Malignant tumor of anterior pillar of fauces,Condition,SNOMED,Disorder,S,254459004,20020131,20991231,
4115138,Carcinoma of parotid gland,Condition,SNOMED,Disorder,S,254462001,20020131,20991231,
4110432,Carcinoma of submandibular gland,Condition,SNOMED,Disorder,S,254465004,20020131,20991231,
4112585,Carcinoma of sublingual gland,Condition,SNOMED,Disorder,S,254466003,20020131,20991231,
4110434,Malignant tumor of inferior turbinate,Condition,SNOMED,Disorder,S,254478004,20020131,20991231,
4112593,Malignant tumor of middle turbinate,Condition,SNOMED,Disorder,S,254481009,20020131,20991231,
4110435,Malignant tumor of posterior margin of nasal septum and choanae,Condition,SNOMED,Disorder,S,254484001,20020131,20991231,
4112598,Malignant tumor of inferior surface of soft palate,Condition,SNOMED,Disorder,S,254503007,20020131,20991231,
4110559,Malignant tumor of anterior commissure,Condition,SNOMED,Disorder,S,254509006,20020131,20991231,
4110562,Malignant tumor of posterior commissure,Condition,SNOMED,Disorder,S,254513004,20020131,20991231,
4110565,Malignant tumor of suprahyoid epiglottis,Condition,SNOMED,Disorder,S,254517003,20020131,20991231,
4110566,Malignant tumor of infrahyoid epiglottis,Condition,SNOMED,Disorder,S,254520006,20020131,20991231,
4110567,Malignant tumor of laryngeal ventricle,Condition,SNOMED,Disorder,S,254526000,20020131,20991231,
4111797,Malignant tumor of parapharyngeal space,Condition,SNOMED,Disorder,S,254530002,20020131,20991231,
4111799,Carcinoma of cervical part of esophagus,Condition,SNOMED,Disorder,S,254535007,20020131,20991231,
4110568,Carcinoma of thoracic part of esophagus,Condition,SNOMED,Disorder,S,254539001,20020131,20991231,
4110569,Carcinoma of abdominal part of esophagus,Condition,SNOMED,Disorder,S,254543002,20020131,20991231,
4112605,Carcinoma of upper third of esophagus,Condition,SNOMED,Disorder,S,254547001,20020131,20991231,
4115265,Carcinoma of middle third of esophagus,Condition,SNOMED,Disorder,S,254549003,20020131,20991231,
4112606,Carcinoma of lower third of esophagus,Condition,SNOMED,Disorder,S,254551004,20020131,20991231,
4110570,Carcinoma of cardia,Condition,SNOMED,Disorder,S,254553001,20020131,20991231,
4115266,Carcinoma of body of stomach,Condition,SNOMED,Disorder,S,254557000,20020131,20991231,
4110572,Carcinoma of pyloric antrum,Condition,SNOMED,Disorder,S,254559002,20020131,20991231,
4112607,Carcinoma of pylorus,Condition,SNOMED,Disorder,S,254561006,20020131,20991231,
4115267,Carcinoma of lesser curve of stomach,Condition,SNOMED,Disorder,S,254563009,20020131,20991231,
4112609,Carcinoma of greater curve of stomach,Condition,SNOMED,Disorder,S,254567005,20020131,20991231,
4112610,Carcinoma of duodenum,Condition,SNOMED,Disorder,S,254570009,20020131,20991231,
4110575,Adenocarcinoma of rectum,Condition,SNOMED,Disorder,S,254582000,20020131,20991231,
4112730,Malignant tumor of anorectal junction,Condition,SNOMED,Disorder,S,254586002,20020131,20991231,
4115271,Sarcoma of liver,Condition,SNOMED,Disorder,S,254601002,20020131,20991231,
4115272,Carcinoma of ampulla of Vater,Condition,SNOMED,Disorder,S,254609000,20020131,20991231,
4112734,Malignant tumor of endocrine pancreas,Condition,SNOMED,Disorder,S,254611009,20020131,20991231,
4110585,Carcinoma of endocrine pancreas,Condition,SNOMED,Disorder,S,254612002,20020131,20991231,
4112736,Adenoid cystic carcinoma of trachea,Condition,SNOMED,Disorder,S,254619006,20020131,20991231,
4111804,Squamous cell carcinoma of trachea,Condition,SNOMED,Disorder,S,254620000,20020131,20991231,
4111805,Squamous cell carcinoma of bronchus,Condition,SNOMED,Disorder,S,254622008,20020131,20991231,
4110587,Malignant tumor of lung parenchyma,Condition,SNOMED,Disorder,S,254625005,20020131,20991231,
4112738,Adenocarcinoma of lung,Condition,SNOMED,Disorder,S,254626006,20020131,20991231,
257513,Carcinoid tumor of lung,Condition,SNOMED,Disorder,S,254627002,20020131,20991231,
4110589,Large cell carcinoma of lung,Condition,SNOMED,Disorder,S,254629004,20020131,20991231,
4110590,Giant cell carcinoma of lung,Condition,SNOMED,Disorder,S,254631008,20020131,20991231,
4110591,Small cell carcinoma of lung,Condition,SNOMED,Disorder,S,254632001,20020131,20991231,
4110705,Squamous cell carcinoma of lung,Condition,SNOMED,Disorder,S,254634000,20020131,20991231,
4111807,Epithelioid hemangioendothelioma of lung,Condition,SNOMED,Disorder,S,254635004,20020131,20991231,
4115276,Non-small cell lung cancer,Condition,SNOMED,Disorder,S,254637007,20020131,20991231,
4111917,Malignant mesothelioma of pleura,Condition,SNOMED,Disorder,S,254645002,20020131,20991231,
4111920,Malignant epithelial neoplasm of skin,Condition,SNOMED,Disorder,S,254650008,20020131,20991231,
4111921,Squamous cell carcinoma of skin,Condition,SNOMED,Disorder,S,254651007,20020131,20991231,
4112743,Clear cell squamous cell carcinoma of skin,Condition,SNOMED,Disorder,S,254652000,20020131,20991231,
4111922,Spindle cell squamous carcinoma of skin,Condition,SNOMED,Disorder,S,254653005,20020131,20991231,
4112744,Acantholytic squamous cell carcinoma of skin,Condition,SNOMED,Disorder,S,254654004,20020131,20991231,
4110708,Plantar verrucous carcinoma,Condition,SNOMED,Disorder,S,254655003,20020131,20991231,
4112746,Keratoacanthoma,Condition,SNOMED,Disorder,S,254662007,20020131,20991231,
4111925,Solitary keratoacanthoma,Condition,SNOMED,Disorder,S,254663002,20020131,20991231,
4115278,Eruptive keratoacanthoma,Condition,SNOMED,Disorder,S,254664008,20020131,20991231,
4112752,Basal cell carcinoma of skin,Condition,SNOMED,Disorder,S,254701007,20020131,20991231,
4115292,Basosquamous carcinoma of skin,Condition,SNOMED,Disorder,S,254702000,20020131,20991231,
4115293,Fibroepithelioma of Pinkus,Condition,SNOMED,Disorder,S,254703005,20020131,20991231,
4115295,Malignant skin tumor with eccrine differentiation,Condition,SNOMED,Disorder,S,254707006,20020131,20991231,
4112753,Eccrine porocarcinoma,Condition,SNOMED,Disorder,S,254708001,20020131,20991231,
4111931,Digital papillary eccrine carcinoma of skin,Condition,SNOMED,Disorder,S,254709009,20020131,20991231,
4110721,Basal cell carcinoma with eccrine differentiation,Condition,SNOMED,Disorder,S,254710004,20020131,20991231,
4110722,Microcystic adnexal carcinoma,Condition,SNOMED,Disorder,S,254712007,20020131,20991231,
4111933,Mucoepidermoid carcinoma of skin,Condition,SNOMED,Disorder,S,254713002,20020131,20991231,
4115297,Malignant skin tumor with apocrine differentiation,Condition,SNOMED,Disorder,S,254726003,20020131,20991231,
4112758,Extramammary Paget's disease of skin,Condition,SNOMED,Disorder,S,254727007,20020131,20991231,
4112759,Apudoma of skin,Condition,SNOMED,Disorder,S,254729005,20020131,20991231,
4110725,Superficial spreading malignant melanoma of skin,Condition,SNOMED,Disorder,S,254730000,20020131,20991231,
4112760,Nodular malignant melanoma of skin,Condition,SNOMED,Disorder,S,254731001,20020131,20991231,
4110726,Acral lentiginous malignant melanoma of skin,Condition,SNOMED,Disorder,S,254732008,20020131,20991231,
4110727,Malignant melanoma arising in intradermal nevus,Condition,SNOMED,Disorder,S,254733003,20020131,20991231,
4115298,Malignant melanoma arising in congenital nevus,Condition,SNOMED,Disorder,S,254734009,20020131,20991231,
4110731,Cutaneous fibrosarcoma,Condition,SNOMED,Disorder,S,254748009,20020131,20991231,
4110733,Peripheral neuroepithelioma,Condition,SNOMED,Disorder,S,254764001,20020131,20991231,
4111943,Cutaneous leiomyosarcoma,Condition,SNOMED,Disorder,S,254771006,20020131,20991231,
4116063,Proliferating angioendotheliomatosis,Condition,SNOMED,Disorder,S,254792006,20020131,20991231,
4111948,Angiosarcoma of skin,Condition,SNOMED,Disorder,S,254794007,20020131,20991231,
4110740,Malignant hemangiopericytoma of skin,Condition,SNOMED,Disorder,S,254797000,20020131,20991231,
4111949,Epithelioid cell sarcoma of skin,Condition,SNOMED,Disorder,S,254800003,20020131,20991231,
4111952,Follicular atrophoderma and basal cell epitheliomata,Condition,SNOMED,Disorder,S,254820002,20020131,20991231,
4116069,Malignant tumor of mesothelial tissue,Condition,SNOMED,Disorder,S,254824006,20020131,20991231,
4112853,Malignant tumor of breast,Condition,SNOMED,Disorder,S,254837009,20020131,20991231,
4116071,Carcinoma of breast,Condition,SNOMED,Disorder,S,254838004,20020131,20991231,
4112073,Scirrhous carcinoma of breast,Condition,SNOMED,Disorder,S,254839007,20020131,20991231,
4112074,Inflammatory carcinoma of breast,Condition,SNOMED,Disorder,S,254840009,20020131,20991231,
4112075,Cancer en cuirasse,Condition,SNOMED,Disorder,S,254841008,20020131,20991231,
4110861,Familial cancer of breast,Condition,SNOMED,Disorder,S,254843006,20020131,20991231,
4112854,Malignant phyllodes tumor of breast,Condition,SNOMED,Disorder,S,254844000,20020131,20991231,
4116073,Malignant epithelial tumor of ovary,Condition,SNOMED,Disorder,S,254849005,20020131,20991231,
4112855,Serous papillary cystadenocarcinoma ovary,Condition,SNOMED,Disorder,S,254850005,20020131,20991231,
4112856,Mucinous cystadenocarcinoma of ovary,Condition,SNOMED,Disorder,S,254851009,20020131,20991231,
4112857,Endometrioid carcinoma ovary,Condition,SNOMED,Disorder,S,254852002,20020131,20991231,
4110863,Undifferentiated carcinoma of ovary,Condition,SNOMED,Disorder,S,254856004,20020131,20991231,
4116074,Malignant sex cord tumor of ovary,Condition,SNOMED,Disorder,S,254860001,20020131,20991231,
4112864,Malignant germ cell tumor of ovary,Condition,SNOMED,Disorder,S,254869000,20020131,20991231,
4112865,Choriocarcinoma of ovary,Condition,SNOMED,Disorder,S,254870004,20020131,20991231,
4116076,Embryonal carcinoma of ovary,Condition,SNOMED,Disorder,S,254872007,20020131,20991231,
4110870,Endodermal sinus tumor of ovary,Condition,SNOMED,Disorder,S,254876005,20020131,20991231,
4112867,Sarcoma of uterus,Condition,SNOMED,Disorder,S,254877001,20020131,20991231,
4110871,Endometrial carcinoma,Condition,SNOMED,Disorder,S,254878006,20020131,20991231,
4116080,Squamous cell carcinoma of cervix,Condition,SNOMED,Disorder,S,254886006,20020131,20991231,
4110872,Adenocarcinoma of cervix,Condition,SNOMED,Disorder,S,254887002,20020131,20991231,
4116081,Adenosquamous carcinoma of cervix,Condition,SNOMED,Disorder,S,254888007,20020131,20991231,
4110873,Carcinoma of vagina,Condition,SNOMED,Disorder,S,254893005,20020131,20991231,
4116084,Squamous cell carcinoma of vulva,Condition,SNOMED,Disorder,S,254895003,20020131,20991231,
4116085,Malignant melanoma of vulva,Condition,SNOMED,Disorder,S,254896002,20020131,20991231,
4110875,Sarcoma of vulva,Condition,SNOMED,Disorder,S,254897006,20020131,20991231,
4116086,Paget's disease of vulva,Condition,SNOMED,Disorder,S,254898001,20020131,20991231,
4116087,Carcinoma of prostate,Condition,SNOMED,Disorder,S,254900004,20020131,20991231,
4116088,Carcinoma of glans penis,Condition,SNOMED,Disorder,S,254904008,20020131,20991231,
4110877,Carcinoma of foreskin,Condition,SNOMED,Disorder,S,254909003,20020131,20991231,
4112877,Regressed malignant testicular tumor,Condition,SNOMED,Disorder,S,254912000,20020131,20991231,
4110880,Clear cell carcinoma of kidney,Condition,SNOMED,Disorder,S,254915003,20020131,20991231,
4112879,Cystadenocarcinoma of kidney,Condition,SNOMED,Disorder,S,254916002,20020131,20991231,
4110881,Papillary cystadenocarcinoma of kidney,Condition,SNOMED,Disorder,S,254917006,20020131,20991231,
4112872,Sarcoma of kidney,Condition,SNOMED,Disorder,S,254918001,20020131,20991231,
4112958,Malignant tumor of urethral stump,Condition,SNOMED,Disorder,S,254934003,20020131,20991231,
4110884,Astrocytoma of brain,Condition,SNOMED,Disorder,S,254938000,20020131,20991231,
4112961,Oligodendroglioma of brain,Condition,SNOMED,Disorder,S,254940005,20020131,20991231,
4112963,Astrocytoma of spinal cord,Condition,SNOMED,Disorder,S,254948003,20020131,20991231,
4112964,Oligodendroglioma of spinal cord,Condition,SNOMED,Disorder,S,254950006,20020131,20991231,
4114193,Pituitary carcinoma,Condition,SNOMED,Disorder,S,254955001,20020131,20991231,
4114198,Malignant tumor of olfactory tract,Condition,SNOMED,Disorder,S,254969001,20020131,20991231,
4116215,Malignant tumor of optic nerve and sheath,Condition,SNOMED,Disorder,S,254972008,20020131,20991231,
4112968,Malignant astrocytoma of optic nerve,Condition,SNOMED,Disorder,S,254973003,20020131,20991231,
4114199,Malignant tumor of optic nerve sheath,Condition,SNOMED,Disorder,S,254974009,20020131,20991231,
4112969,Malignant meningioma of optic nerve sheath,Condition,SNOMED,Disorder,S,254975005,20020131,20991231,
4112973,Malignant tumor of spinal nerve and sheath,Condition,SNOMED,Disorder,S,254983004,20020131,20991231,
4112974,Malignant tumor of peripheral nerve,Condition,SNOMED,Disorder,S,254986007,20020131,20991231,
4114201,Adenoid cystic carcinoma of lacrimal gland,Condition,SNOMED,Disorder,S,254987003,20020131,20991231,
