ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
443392	4311617	4	7
443392	37018571	5	9
443392	37165749	4	8
443392	608277	5	5
443392	40489484	4	6
443392	37165859	4	6
443392	4283887	3	4
443392	4002352	4	5
443392	606981	4	6
443392	37168858	3	4
443392	37167650	5	7
443392	37166193	4	4
443392	37166398	5	8
443392	37166362	4	8
443392	4189506	4	6
443392	4299424	2	5
443392	37166335	5	7
443392	40489960	5	7
443392	45769025	3	9
443392	40489467	4	6
443392	37166353	4	5
443392	133710	4	5
443392	37166320	2	4
443392	4155293	3	5
443392	37167667	4	5
443392	37166251	5	6
443392	36715795	6	7
443392	37166527	2	4
443392	37166278	4	9
443392	4300701	5	5
443392	37016162	3	7
443392	37169402	5	7
443392	4001174	3	5
443392	37162733	2	5
443392	4115266	3	6
443392	443719	3	5
443392	37166501	3	5
443392	4299140	7	9
443392	602123	3	6
443392	40492482	3	5
443392	37167568	4	7
443392	4139054	5	5
443392	440649	5	6
443392	608891	3	8
443392	37162409	2	2
443392	602151	3	7
443392	602665	4	6
443392	37166523	4	6
443392	36716678	3	5
443392	37166944	3	3
443392	37166790	4	7
443392	37171437	5	6
443392	37166488	3	5
443392	37171449	5	6
443392	37167610	5	6
443392	37166264	3	8
443392	4095752	3	4
443392	37166372	4	7
443392	36676804	8	10
443392	37169636	4	4
443392	4001318	4	5
443392	37395648	4	7
443392	4308306	4	5
443392	4292384	4	6
443392	4247352	5	5
443392	37168510	6	7
443392	37167627	4	7
443392	4297338	3	3
443392	4207183	4	9
443392	40515091	2	2
443392	3655614	3	3
443392	37166532	4	5
443392	35623633	3	3
443392	4300567	2	2
443392	36687124	5	6
443392	37166661	5	7
443392	36716437	4	6
443392	44783557	4	4
443392	37396219	5	5
443392	40493006	4	6
443392	4002345	4	5
443392	37166201	5	10
443392	1450158	6	7
443392	4300699	7	10
443392	37162695	4	7
443392	37169383	7	8
443392	37162716	3	6
443392	37162598	5	8
443392	133511	3	5
443392	438980	3	4
443392	4003023	4	5
443392	4082487	6	6
443392	4312798	4	7
443392	37167519	4	6
443392	1246024	5	6
443392	4299148	7	10
443392	4178963	3	4
443392	315202	4	6
443392	4247221	4	5
443392	4095006	5	6
443392	4281163	3	5
443392	441812	2	4
443392	4146629	6	6
443392	4171283	3	5
443392	1075555	3	4
443392	4147164	1	1
443392	37397538	3	4
443392	4181351	3	4
443392	42709755	3	4
443392	436923	4	6
443392	4095764	4	5
443392	4092531	3	3
443392	4177230	4	4
443392	4162119	5	7
443392	252840	3	4
443392	4246026	3	4
443392	4312768	4	6
443392	760728	4	6
443392	4162116	3	4
443392	36712762	2	5
443392	40489795	5	6
443392	4181350	3	3
443392	4178966	4	6
443392	4110723	3	5
443392	436922	4	7
443392	4311287	3	5
443392	4289251	3	5
443392	4178976	2	3
443392	40486535	3	4
443392	42536892	5	5
443392	40490464	2	3
443392	4180915	3	3
443392	40486207	3	6
443392	4246120	3	3
443392	4111797	2	2
443392	76924	4	6
443392	4247842	5	7
443392	193422	4	6
443392	4297185	5	8
443392	4301643	3	3
443392	4181355	5	5
443392	4097582	4	4
443392	4110726	3	4
443392	4222267	5	8
443392	4309088	5	8
443392	4180783	5	8
443392	4177102	5	6
443392	35619990	4	5
443392	4298034	2	2
443392	4247715	5	6
443392	4162253	3	3
443392	4181343	3	4
443392	37018868	6	6
443392	192836	4	6
443392	438360	4	7
443392	37110032	4	5
443392	4095577	4	5
443392	4095436	4	4
443392	40488919	3	3
443392	4181333	4	5
443392	42709765	4	5
443392	4095001	5	6
443392	260336	4	6
443392	440965	3	5
443392	4312370	4	7
443392	4112862	5	6
443392	4147161	3	4
443392	40493027	3	3
443392	40492037	2	2
443392	4093650	4	5
443392	439392	1	1
443392	4298028	3	4
443392	1075588	4	4
443392	4221964	4	4
443392	4311478	5	7
443392	4180913	3	3
443392	4080381	2	4
443392	133424	3	4
443392	4247232	3	3
443392	45768855	4	5
443392	133419	3	4
443392	4307263	3	5
443392	4089667	4	5
443392	81239	2	2
443392	1075875	2	4
443392	40486027	5	6
443392	4246229	5	5
443392	4246128	4	5
443392	4311481	2	3
443392	4314042	2	2
443392	4095888	4	5
443392	36686537	4	6
443392	4311483	5	6
443392	4289682	4	5
443392	44806268	3	3
443392	4217083	3	7
443392	4295624	3	5
443392	37204172	1	1
443392	1077432	4	11
443392	36715789	4	4
443392	440344	5	6
443392	4314584	4	7
443392	4177103	6	7
443392	4289376	3	5
443392	432838	4	6
443392	4245919	3	6
443392	4080733	2	6
443392	1074889	4	5
443392	760724	3	6
443392	4201484	2	6
443392	4112857	3	6
443392	4038842	5	5
443392	80340	4	6
443392	4181486	3	4
443392	4314299	4	7
443392	4157454	4	5
443392	4291273	2	2
443392	196653	3	4
443392	441230	4	6
443392	441809	3	3
443392	4180789	4	6
443392	1075554	3	4
443392	4180798	4	4
443392	37110902	5	5
443392	36712835	5	5
443392	4157449	5	7
443392	4247843	5	6
443392	4151250	3	4
443392	4111025	4	5
443392	4312691	3	7
443392	4310135	3	6
443392	37018650	3	4
443392	40488942	3	4
443392	4310703	4	6
443392	36716493	2	3
443392	762802	3	6
443392	4144191	2	5
443392	135491	3	4
443392	45763891	3	4
443392	320337	4	6
443392	40486175	3	3
443392	40493032	3	5
443392	195480	5	6
443392	40486172	4	5
443392	198707	3	7
443392	45768934	4	7
443392	44814026	5	5
443392	438982	5	6
443392	4334322	2	2
443392	4001319	4	4
443392	4092515	5	7
443392	442122	2	2
443392	4091474	4	6
443392	36712771	3	3
443392	438367	4	5
443392	40482780	1	1
443392	436352	3	6
443392	36716505	5	8
443392	141243	3	6
443392	35619980	4	5
443392	4155292	3	3
443392	192268	4	6
443392	317801	3	4
443392	4180908	3	4
443392	44784246	3	3
443392	45768917	5	7
443392	4116235	3	4
443392	439267	3	9
443392	4033318	3	4
443392	4093651	5	7
443392	37110034	4	5
443392	435751	4	6
443392	4246040	3	3
443392	4003187	5	5
443392	135194	3	5
443392	2107009	2	2
443392	40480137	2	2
443392	45773547	3	3
443392	199760	5	7
443392	4092215	3	4
443392	196360	3	5
443392	4172845	6	6
443392	4246792	4	7
443392	26052	3	5
443392	45768898	3	7
443392	4247839	3	3
443392	35617772	4	5
443392	4247836	4	6
443392	40492509	2	5
443392	36716605	4	5
443392	4247233	3	3
443392	4095581	4	5
443392	4247724	4	4
443392	140950	4	5
443392	4307407	3	6
443392	432571	2	2
443392	73712	3	5
443392	1075587	5	5
443392	197500	5	7
443392	1077420	5	7
443392	37395837	4	4
443392	4131931	3	3
443392	4247339	4	5
443392	4092069	2	7
443392	4162118	5	6
443392	4182916	1	1
443392	4183912	1	1
443392	4181349	2	5
443392	40481499	2	2
443392	40490990	3	6
443392	258084	2	3
443392	4312567	5	6
443392	40479608	4	8
443392	45772928	3	7
443392	42536896	4	4
443392	37110537	4	4
443392	4289691	4	5
443392	200052	3	4
443392	4092374	3	3
443392	42539251	4	6
443392	198091	3	4
443392	4111010	4	6
443392	760730	3	6
443392	76349	3	3
443392	134290	3	3
443392	373151	4	6
443392	438699	4	9
443392	4171274	3	7
443392	4041798	5	5
443392	4297665	3	7
443392	254282	4	5
443392	436640	4	5
443392	434292	4	6
443392	139757	3	4
443392	432559	5	6
443392	138099	5	5
443392	4112865	2	6
443392	4312693	4	5
443392	45768927	5	8
443392	4177099	3	4
443392	1076219	3	3
443392	36715864	4	8
443392	4111917	3	4
443392	45768935	4	7
443392	4095437	3	5
443392	4181336	3	4
443392	4153657	3	3
443392	4092211	4	5
443392	1075916	3	3
443392	4146022	4	4
443392	45768857	5	8
443392	4095146	3	3
443392	197506	1	1
443392	4003683	5	7
443392	35610241	3	3
443392	4200889	2	5
443392	4180914	1	1
443392	40486731	2	4
443392	438089	4	6
443392	45768522	4	5
443392	36716487	2	3
443392	4311474	5	7
443392	4095164	5	5
443392	4115271	2	4
443392	45769021	4	7
443392	4181347	4	5
443392	4181485	1	1
443392	4281020	4	6
443392	36712713	5	8
443392	4198437	2	4
443392	4246795	3	3
443392	40490989	2	5
443392	4180797	4	4
443392	432851	1	1
443392	4181338	4	5
443392	4326339	5	5
443392	37208347	6	7
443392	44783846	4	5
443392	37017089	3	3
443392	4289388	5	6
443392	4095298	6	7
443392	4095747	4	6
443392	4111948	3	3
443392	317510	2	2
443392	4090226	4	4
443392	4244051	4	6
443392	77812	3	5
443392	4110567	5	6
443392	36717490	3	7
443392	259748	3	5
443392	439302	5	5
443392	132832	4	6
443392	443383	5	5
443392	4281025	4	5
443392	37018963	3	4
443392	4300565	4	7
443392	4095762	3	3
443392	45765495	5	5
443392	1075570	5	7
443392	4092210	4	5
443392	4178979	2	2
443392	44811228	5	5
443392	4289390	4	5
443392	4094254	4	5
443392	37017893	6	6
443392	40493428	1	1
443392	4298847	1	1
443392	35617803	4	4
443392	135496	4	4
443392	4092373	3	3
443392	4289101	3	5
443392	1074878	4	4
443392	42537577	2	7
443392	40491443	2	2
443392	4300694	4	5
443392	36717587	4	4
443392	4090227	4	5
443392	433704	4	5
443392	4180790	6	6
443392	4311618	5	6
443392	4095447	3	6
443392	4180912	3	3
443392	4112593	5	6
443392	4177232	4	5
443392	4312681	4	5
443392	4181346	4	5
443392	4247830	5	7
443392	4089756	3	4
443392	4181477	2	2
443392	1077419	6	7
443392	40487050	3	4
443392	4246124	3	3
443392	45768865	3	6
443392	4178969	3	4
443392	4095578	5	6
443392	4095583	5	6
443392	4081867	5	5
443392	4094874	2	4
443392	4162876	4	6
443392	42709931	4	6
443392	4281026	4	5
443392	4289379	1	1
443392	4092074	4	4
443392	37109902	3	4
443392	4283749	4	5
443392	4197475	4	4
443392	40489501	2	2
443392	45768856	5	8
443392	141816	5	5
443392	4181337	4	5
443392	4310839	5	8
443392	45768842	4	6
443392	4193580	3	3
443392	4089865	3	3
443392	37116436	2	4
443392	36676728	3	7
443392	4247821	4	5
443392	443380	2	3
443392	4297357	6	9
443392	36676409	4	6
443392	4291595	3	4
443392	4187848	3	3
443392	4187850	4	4
443392	4180902	3	4
443392	4311498	4	7
443392	4312698	2	2
443392	432844	4	4
443392	4311491	4	4
443392	193157	5	6
443392	4002343	4	4
443392	136928	3	6
443392	441805	5	8
443392	4120310	5	6
443392	4089516	6	7
443392	4092209	4	5
443392	4162861	4	6
443392	42709764	4	5
443392	4301511	2	2
443392	4246924	4	6
443392	36684807	3	5
443392	4311500	4	5
443392	140967	2	2
443392	3655843	3	5
443392	40483761	5	5
443392	4160780	3	3
443392	40486583	3	5
443392	36717226	3	8
443392	40482750	3	3
443392	4116077	5	6
443392	4114213	3	4
443392	4118989	2	2
443392	4244168	5	6
443392	40493021	3	4
443392	4143679	5	7
443392	42536762	4	5
443392	201238	3	4
443392	4299430	2	2
443392	1075532	2	4
443392	4245466	4	5
443392	36674730	4	7
443392	4201482	2	7
443392	45768978	4	8
443392	436913	5	7
443392	36685010	3	3
443392	440047	4	7
443392	79758	4	5
443392	4180779	3	4
443392	44784172	4	5
443392	4283740	3	5
443392	132565	5	7
443392	45768953	3	7
443392	40492939	2	7
443392	4089764	4	5
443392	257503	4	5
443392	4247236	5	7
443392	4003674	2	3
443392	1075508	4	4
443392	40486640	3	4
443392	4143896	3	3
443392	4131920	4	4
443392	37399542	4	5
443392	4138008	5	5
443392	4247361	5	7
443392	4181357	4	5
443392	4246021	4	4
443392	4110590	4	6
443392	4150398	2	2
443392	443399	2	3
443392	4246039	4	6
443392	136917	5	6
443392	40481938	2	2
443392	37117201	5	8
443392	4142254	5	5
443392	201242	4	6
443392	37109576	4	6
443392	4188544	3	3
443392	4289681	5	6
443392	4111002	3	6
443392	40488947	2	4
443392	4089644	3	3
443392	4178958	2	2
443392	4163261	2	4
443392	36715783	3	4
443392	132850	4	4
443392	4190771	4	4
443392	4151263	2	2
443392	4153890	2	2
443392	4089755	3	4
443392	4246236	4	5
443392	4114338	3	3
443392	35610234	2	2
443392	4246230	4	7
443392	4180793	3	3
443392	4215664	2	3
443392	195761	4	6
443392	40486545	5	6
443392	4089866	3	3
443392	194286	4	6
443392	36716616	3	8
443392	4181332	4	6
443392	435753	2	4
432851	1075919	1	2
432851	1076223	3	3
432851	1075916	2	2
432851	1076221	2	2
432851	1076162	2	2
432851	1075532	1	1
432851	1075531	1	1
432851	1076511	1	2
4163261	4164017	1	1
4163261	36712762	1	1
45892579	782988	3	5
45892579	793998	2	3
45892579	36248923	1	1
45892579	40745832	3	4
45892579	43263984	3	4
45892579	45892580	1	1
45892579	21095401	3	4
45892579	43026736	3	3
45892579	36248924	1	1
45892579	21065979	3	4
45892579	36248922	1	1
45892579	45892579	0	0
432851	432851	0	0
4163261	4163261	0	0
432851	4145870	2	2
432851	1244718	2	2
432851	4299151	2	2
432851	37162050	1	1
432851	4080741	1	1
432851	37167258	1	1
432851	37167895	2	2
432851	4299143	2	2
432851	4297353	2	2
432851	4301781	1	1
432851	37168858	2	2
432851	37165664	1	1
432851	4299153	2	2
4163261	37166521	2	2
4163261	37166560	3	3
4163261	37166523	2	2
432851	40480137	1	1
432851	1076219	2	2
1593861	35886600	3	5
1593861	36062540	3	4
1593861	2918946	3	4
1593861	2918943	3	4
1593861	1201244	2	3
1593861	746446	1	2
1593861	746440	1	2
1593861	746443	1	1
1593861	36925716	3	4
1593861	36945897	3	4
1593861	36925434	3	4
1593861	36969701	3	5
1718850	1594288	2	3
1718850	36811343	3	4
1718850	36810799	3	5
1718850	1718855	2	3
1718850	1718852	1	1
1718850	1718861	2	3
1718850	1718860	1	1
4112752	4300565	2	2
4112752	4223496	3	3
4112752	36712712	2	2
4112752	4297666	1	1
4112752	4292384	2	2
4112752	4297674	2	2
4112752	36712714	2	2
4112752	4297665	2	2
4112752	4292387	2	2
4112752	36717018	2	2
4112752	4297185	3	3
4112752	4292385	1	1
4112752	4222267	3	3
4112752	4313482	2	2
4112752	4291147	1	1
4112752	4287999	1	1
4112752	4291146	1	1
4112752	36713415	2	2
4112752	4297670	1	1
4112752	4299424	1	1
35201068	35201092	1	2
35201068	36058568	3	4
35201068	1759015	2	3
35201068	35201101	2	3
35201068	36074142	3	5
35201068	1759012	1	1
35201068	36058569	3	4
35201068	36058567	3	5
35201068	35201093	2	3
35201068	36074143	3	4
4112752	608891	2	4
4112752	609199	3	4
4112752	36712713	2	3
4112752	1245876	3	3
4112752	37166641	2	2
4112752	37169044	3	3
35201068	745860	2	3
443392	1075877	3	4
1344905	784416	3	5
1397599	41253767	3	4
1344905	35746198	3	4
1344905	43788138	2	2
1344905	784632	3	5
1344905	41066910	2	3
1344905	43631804	3	4
1397599	41316058	3	4
1344905	40709191	2	3
1344905	43790168	3	4
1397599	40930550	2	3
1397599	784809	3	4
1344905	41082629	1	2
1397599	43700295	3	4
1344905	43629891	3	4
1344905	43802987	3	3
1344905	40737807	3	4
1397599	36785427	2	2
1397599	40713294	3	5
1344905	35780994	3	4
1397599	41055288	3	4
1344905	41110723	1	1
1344905	41374980	3	4
1344905	35783797	3	4
1397599	43611639	3	4
1397599	36778692	2	2
1344905	784791	3	4
1397599	43611640	3	5
1344905	42948417	2	3
1344905	43793551	3	4
1344905	40712850	3	4
1344905	43811686	3	3
1344905	43719674	2	2
1344905	41390519	3	4
1397599	43747890	2	3
1344905	2904031	3	3
1397599	43770132	3	4
1344905	19074759	2	3
1344905	43802986	3	3
1344905	35781257	2	3
1397599	41379162	3	4
1397599	41377306	2	3
1344905	43219514	3	3
1344905	41390514	3	4
1344905	43142540	3	4
1397599	43621963	1	2
1397599	41055289	3	4
1344905	43839150	1	1
1344905	43197288	2	2
1397599	43291894	3	4
1397599	43740244	3	4
1397599	35786690	3	3
1344905	40709237	2	3
1344905	43628415	2	2
1344905	41374565	3	5
1344905	41402268	2	3
1344905	21107481	3	3
1344905	41192329	3	4
1344905	43040369	3	4
1344905	43695181	2	2
1344905	41402355	2	3
1344905	43518441	3	4
1344905	41035679	3	4
1344905	43139080	1	1
1397599	41035133	3	4
1397599	2026307	2	3
1397599	41212047	3	4
1344905	41401642	3	4
1397599	36780169	3	3
1344905	784628	3	5
1397599	44177596	3	3
1344905	41375592	2	3
1397599	21087980	3	5
1344905	44119694	1	1
1344905	43766963	1	2
1344905	42948421	1	1
1397599	41423312	3	5
1397599	41427227	3	4
1344905	35780306	3	3
1344905	40709234	3	4
1397599	21093482	1	2
1344905	36779921	2	2
1344905	587188	2	2
1344905	2026181	3	4
1344905	43666103	3	3
1397599	43754658	3	4
1344905	41401833	3	4
1344905	44086857	2	2
1344905	43646550	3	3
1344905	41390444	2	3
1397599	2058230	2	3
1344905	43793552	3	4
1344905	41269782	1	2
1397599	41242988	3	4
1344905	587332	3	4
1397599	43718020	2	3
1344905	41098401	3	4
1397599	36217302	1	1
1344905	41145426	1	2
1344905	41402630	2	3
1344905	36779019	3	3
1397599	41376560	3	4
1344905	43773797	2	2
1397599	589046	3	4
1344905	40879977	3	4
1344905	36779016	3	3
1344905	35144470	3	4
1344905	43790171	2	2
1344905	44128949	3	4
1344905	40738282	3	4
1344905	43681610	3	3
1397599	43801897	2	3
1344905	43593878	2	3
1344905	43824347	2	2
1397599	21166607	3	4
1344905	41254338	3	4
1397599	42944019	1	2
1344905	43866023	2	3
1344905	43665490	3	3
1344905	41238863	1	2
1344905	36779910	3	4
1344905	43275532	3	3
1344905	784793	3	5
1344905	41192332	2	3
1397599	41393570	3	4
1344905	43153347	3	4
1344905	43611850	3	4
1397599	21049565	3	5
1344905	43609418	3	4
1344905	41129764	3	4
1344905	43737816	3	3
1397599	2026314	3	4
1344905	21098181	3	3
1397599	42944018	1	1
1344905	43219663	2	2
1397599	36056279	2	3
1397599	40879364	3	4
1344905	43042602	3	3
1344905	43646546	3	3
1344905	41357435	3	4
1344905	41373876	2	3
1397599	41004031	3	4
1397599	41380285	2	3
1344905	41356330	3	4
1344905	41353136	2	3
1397599	41160610	3	4
1344905	43718271	3	3
1344905	40738281	1	1
1397599	2903287	3	4
1397599	41191734	2	3
1344905	43518877	3	4
1344905	43647998	3	4
1344905	43773794	3	4
1344905	36895667	3	3
1344905	43683939	3	4
1344905	21088091	3	4
1344905	41390474	3	4
1344905	43821101	1	1
1344905	21058888	3	4
1397599	43682874	3	4
1344905	44038211	3	4
1344905	21059019	2	2
1397599	43219075	3	4
1344905	21078319	3	4
1397599	43827649	3	4
1344905	41359103	3	4
1344905	43609417	3	3
1397599	43793496	3	5
1397599	41267572	1	1
1344905	40942296	3	4
1344905	41390478	3	4
1344905	40738279	3	4
1344905	42919901	2	3
1397599	36778686	3	4
1397599	35786293	3	3
1344905	43587046	2	2
1344905	41354886	3	5
1397599	43685876	3	4
1344905	36278830	3	4
1344905	21058315	3	3
1397599	2026306	3	4
1344905	43649957	2	2
1344905	41192331	2	3
1397599	41368941	3	4
1344905	43175884	3	3
1344905	40738274	2	3
1397599	41435251	2	3
1344905	43161221	1	1
1344905	43164699	3	4
1397599	43754659	2	3
1397599	41377014	3	5
1344905	43627431	3	3
1344905	43811683	3	5
1397599	36780165	3	4
1344905	36896131	2	3
1397599	589628	1	2
1397599	36052944	2	3
1397599	41066287	3	4
1344905	2062127	1	1
1397599	2009536	3	4
1344905	43683369	2	2
1397599	43264397	3	4
1344905	40709517	2	3
1344905	35139448	3	4
1397599	41316060	3	4
1344905	43631803	3	3
1397599	41423881	3	4
1397599	589238	3	4
1344905	35783774	3	3
1397599	43793498	2	3
1344905	43142541	3	4
1344905	41358535	3	4
1397599	21097794	3	4
1344905	43766971	3	3
1397599	36779151	3	3
1344905	35151849	3	4
1397599	35139556	1	1
1344905	43587045	3	3
1344905	43731028	3	4
1397599	43647236	2	3
1397599	44162534	3	3
443392	4091620	4	5
1344905	40829715	1	1
1397599	43701871	3	4
1397599	41129147	3	4
1397599	589528	2	3
1344905	43864107	3	4
1344905	43646545	3	4
1397599	42944016	1	1
1344905	2027009	3	4
1344905	43647365	3	5
1344905	41204741	1	1
1397599	42944014	2	3
1397599	43829623	2	3
1344905	43737813	3	4
1397599	21039750	3	5
1397599	43680412	3	4
1344905	784629	3	4
1397599	42920325	2	3
1344905	36896117	3	3
1397599	43275972	2	3
1344905	36780679	2	2
1344905	41358531	2	3
1344905	36779018	3	4
1397599	589481	3	4
1344905	43681609	2	2
1344905	41390491	3	4
1344905	43701996	3	3
1344905	2027010	3	4
1397599	21137460	3	5
1344905	2908078	3	3
1344905	41402270	3	4
1397599	41422434	3	5
1344905	41390454	2	3
1397599	43613639	3	5
1344905	35867614	1	1
1344905	41390503	3	4
1344905	43683938	3	3
1397599	43610657	3	5
1397599	43664995	3	4
1397599	41421326	2	3
1344905	43626327	2	2
1344905	590368	3	4
1397599	35154376	1	1
1397599	43270424	3	4
1344905	41375300	3	4
1344905	43659366	3	3
1344905	35780661	3	5
1344905	40714546	3	5
1344905	40923179	1	1
1344905	36779908	3	3
1344905	43665491	2	2
1344905	36809806	3	5
1344905	41376035	2	3
1397599	35782650	3	5
1344905	43713043	2	2
443392	4089864	3	4
1344905	41374034	3	4
1344905	43626329	3	3
1397599	35865159	1	2
1344905	41374031	2	3
1344905	43752249	2	3
1397599	41235546	1	1
1397599	42658400	3	5
1344905	43737219	3	3
1344905	41055595	3	4
1397599	41376935	3	4
1397599	41379716	3	4
1397599	41421325	3	4
1397599	43784045	2	3
1344905	43041727	3	4
1344905	43861730	2	2
1344905	43719670	3	4
1344905	40737815	1	1
1344905	43153342	2	2
1344905	43208658	2	2
1344905	43593192	3	3
1344905	41374848	3	4
1344905	41285372	2	3
1397599	41418748	3	4
1344905	43152968	2	2
1344905	41004643	3	4
1344905	43735547	2	3
1344905	41390482	3	4
1344905	43808298	3	3
1397599	43184741	3	3
1344905	586862	3	4
1397599	41253764	2	3
1344905	35782777	3	4
1397599	36280736	3	4
1344905	43186776	3	4
1397599	43219609	3	4
1344905	43208512	2	2
1344905	43735549	3	3
1397599	43718018	3	4
1344905	43682537	3	4
1344905	40737817	2	3
1344905	43264644	3	3
1344905	40716574	3	5
1344905	41376037	2	3
1344905	41402541	2	3
1397599	2903285	3	5
1344905	587212	3	4
1344905	43628418	3	3
1397599	35784159	3	5
1397599	35144751	3	4
1397599	41024048	3	4
1397599	43164528	2	2
1344905	35784756	3	3
1344905	35782761	3	4
1397599	41376934	2	3
1344905	43737217	3	3
1344905	41066908	2	3
1344905	41254343	3	4
1397599	43206612	1	1
1397599	41253766	3	4
1397599	21103403	1	1
1397599	40941674	3	4
1344905	43287743	1	1
1397599	43847695	3	5
1344905	43196902	3	4
1344905	43631802	3	4
1397599	2058225	1	1
1397599	43187158	3	4
1344905	35782766	3	4
1397599	40868340	3	4
1344905	21029217	3	3
1344905	41356873	3	4
1344905	43041729	3	4
1397599	43752093	2	3
1397599	40712338	3	4
1344905	41403002	2	3
1344905	35782733	3	4
1397599	43757596	3	4
1397599	43626179	2	3
1344905	43839158	3	3
1344905	43142693	3	4
1397599	43865962	3	4
1344905	36779015	3	4
1397599	43664996	3	4
1397599	2058233	1	1
1344905	784868	3	5
1397599	41366492	3	5
1344905	43731026	1	1
1344905	41353698	2	3
1344905	35782762	3	5
1397599	2027328	2	3
1344905	587864	3	4
1344905	43754335	3	3
1344905	43142539	2	2
1344905	41375303	3	4
1344905	43150013	1	1
1344905	36779236	3	4
1344905	43847751	3	3
1397599	35782343	3	4
1344905	43790994	3	3
1397599	41284800	3	4
1344905	41238864	1	2
1344905	40737821	1	1
1344905	36779913	3	4
1344905	43593191	3	3
1397599	43042390	3	4
1397599	43647861	2	3
1397599	35782186	3	5
1344905	36786102	3	3
1397599	35149348	1	2
1344905	41374851	2	3
1344905	41402909	3	4
1344905	43735553	3	3
1397599	35787042	3	3
1344905	40868637	3	4
1344905	41390437	2	3
1397599	35787217	3	4
1344905	588607	3	4
1397599	43703789	2	3
1344905	43839162	2	2
1344905	43826399	3	4
1344905	43857235	2	2
1344905	35784846	3	4
1397599	43219608	2	2
1344905	2028355	3	4
1344905	36118794	3	5
1344905	41417014	3	4
1344905	43802984	1	1
1344905	41425661	2	3
1344905	43766968	3	3
1344905	35780305	3	4
1344905	36779241	3	3
1344905	40738284	1	1
1344905	43757657	3	5
1344905	43663764	3	4
1344905	43648001	3	4
1397599	35865149	2	3
1344905	35758694	2	2
1344905	43628414	3	4
1397599	40714867	3	4
1397599	43812208	2	3
1397599	21029922	3	4
1397599	36280754	3	4
1397599	35130306	3	4
1397599	36064545	3	4
1344905	43219662	3	4
1344905	41353699	3	4
1344905	21156996	3	3
1397599	43208087	3	3
1344905	41374347	3	4
1344905	43215979	1	1
1344905	43175421	3	4
1344905	43845272	3	4
1344905	43587044	1	1
1344905	43847754	3	3
1397599	43626178	3	4
1397599	43175831	3	3
1397599	784812	3	5
1397599	41004034	2	3
1344905	43608335	3	4
1397599	35782035	3	3
1397599	35784162	3	5
1397599	41376559	3	4
1344905	36786096	3	3
1344905	43659367	3	3
1397599	41118105	2	2
1344905	35782767	3	4
1397599	43604041	3	4
1344905	43172149	2	2
1344905	43042599	3	4
1344905	42948423	1	1
1344905	43770299	3	3
1397599	36779145	3	3
1344905	784418	3	5
1397599	43219610	3	4
1344905	41425235	3	4
1344905	43790995	3	4
1344905	43609414	3	4
1344905	43205064	3	3
1344905	41402539	3	4
1397599	43755640	3	5
1344905	2027008	3	4
1344905	43701392	2	2
1344905	36779909	2	2
1397599	41180647	3	4
1344905	784865	3	4
1344905	43821105	3	3
1344905	43175727	3	4
1397599	44168931	3	3
1344905	784633	3	5
1397599	43629756	3	4
1397599	41235547	1	1
1397599	36779150	3	4
1397599	41418122	3	5
1344905	41035677	3	4
1344905	21049133	3	3
1397599	35783913	3	3
1397599	36073834	3	4
1344905	43666102	3	3
1397599	43665979	3	4
1397599	40961837	3	4
1344905	43665489	3	4
1344905	40848801	3	4
1344905	41374396	3	5
1344905	43785045	3	3
1397599	43862998	2	3
1397599	41004032	3	4
1344905	41223366	3	4
1344905	40737802	2	3
1344905	36786095	2	2
1344905	41354231	3	4
1344905	41358688	3	5
1397599	43613640	3	5
1344905	43628417	2	2
1344905	41243273	3	4
1344905	41375588	3	4
1344905	36779237	3	4
1344905	41373718	3	4
1344905	36780680	3	4
1397599	43042391	3	4
1344905	36779014	2	2
1397599	35158756	3	4
1344905	41356329	3	4
1397599	41377304	3	4
1344905	2028353	3	4
1397599	35130553	3	4
1344905	43809790	3	4
1397599	43176247	3	4
1344905	43695175	1	1
1344905	40942298	2	3
1344905	41373875	2	3
1397599	43629760	3	4
1344905	43864104	3	5
1344905	43775624	3	3
1344905	35831466	2	2
1344905	43141846	2	2
1344905	43857232	3	3
1397599	43613638	3	4
1344905	43811685	3	3
1397599	43683820	3	4
1397599	43628156	3	5
1344905	43682544	3	3
1344905	43809146	3	4
1397599	43640136	3	4
1397599	21176371	3	5
1397599	43208088	2	2
1344905	21156684	2	2
1344905	35784761	3	3
1344905	40824560	2	3
1344905	43766964	1	1
1344905	43683368	3	3
1344905	43641236	2	2
1344905	41352106	3	4
1397599	41066288	3	4
1344905	41390445	3	4
1397599	21176370	3	4
1344905	40709192	3	4
1344905	36786105	1	1
1344905	43718272	3	4
1397599	43784046	1	1
1344905	36779242	2	2
1344905	43215982	3	3
1344905	43172146	1	1
1344905	35783788	3	4
1344905	43827167	3	3
1344905	40942294	3	4
1344905	43593877	3	4
1344905	35782748	3	4
1397599	43838105	1	2
1344905	21146709	3	3
1397599	41391835	3	4
1344905	43665488	3	4
1344905	41402175	3	4
1397599	41391836	2	3
1397599	21097795	3	5
1397599	36064552	2	3
1397599	587393	3	4
1344905	41375755	3	4
1344905	43827163	3	4
1344905	36280012	3	4
1344905	43825528	3	4
1344905	43629290	2	2
1397599	40714866	3	5
1344905	43844469	2	2
1397599	43682875	3	5
1344905	21126953	3	3
1344905	43843545	3	3
