concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
43683821	50 ML Cisplatin 1 MG/ML Injection [Cisplatin Neocorp] Box of 10 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP815279	20170824	20991231	
43647860	50 ML Cisplatin 1 MG/ML Injection [Cisplatin Caduceus]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP815280	20170824	20991231	
43629758	50 ML Cisplatin 1 MG/ML Injection [Cisplatin Caduceus] by Caduceus	Drug	RxNorm Extension	Marketed Product	S	OMOP815282	20170824	20991231	
43845742	50 ML Cisplatin 1 MG/ML Injection [Cisplatin Haemato]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP815283	20170824	20991231	
43701871	50 ML Cisplatin 1 MG/ML Injection [Cisplatin Haemato] by Haematogmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP815284	20170824	20991231	
43629759	50 ML Cisplatin 1 MG/ML Injection [Cisplatin Cipla]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP815285	20170824	20991231	
43629760	50 ML Cisplatin 1 MG/ML Injection [Cisplatin Cipla] by Cipla	Drug	RxNorm Extension	Marketed Product	S	OMOP815286	20170824	20991231	
43719522	50 ML Cisplatin 0.5 MG/ML Injectable Solution	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP815287	20170824	20991231	
43809618	50 ML Cisplatin 0.5 MG/ML Injectable Solution by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP815288	20170824	20991231	
43611639	50 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP815289	20170824	20991231	
43863957	50 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 5 by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP815290	20170824	20991231	
43845743	50 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP815291	20170824	20991231	
43755640	50 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 10 by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP815293	20170824	20991231	
43647861	50 ML Cisplatin 0.5 MG/ML Injection	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP815294	20170824	20991231	
43809619	50 ML Cisplatin 0.5 MG/ML Injection by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP815295	20170824	20991231	
43647862	50 ML Cisplatin 0.5 MG/ML Injection Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP815296	20170824	20991231	
43791438	50 ML Cisplatin 0.5 MG/ML Injection Box of 5 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP815297	20170824	20991231	
43719523	50 ML Cisplatin 0.5 MG/ML Injection Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP815298	20170824	20991231	
43611640	50 ML Cisplatin 0.5 MG/ML Injection Box of 10 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP815299	20170824	20991231	
43791439	50 ML Cisplatin 0.5 MG/ML Injection Box of 50	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP815300	20170824	20991231	
43719524	50 ML Cisplatin 0.5 MG/ML Injection Box of 50 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP815301	20170824	20991231	
43647863	50 ML Cisplatin 0.5 MG/ML Injection [Cisplatin Ebewe]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP815302	20170824	20991231	
43827650	50 ML Cisplatin 0.5 MG/ML Injection [Cisplatin Ebewe] by Ebewe	Drug	RxNorm Extension	Marketed Product	S	OMOP815304	20170824	20991231	
43647998	60 ML Carboplatin 10 MG/ML Injectable Solution by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP818356	20170824	20991231	
43719670	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP818357	20170824	20991231	
43737812	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 5 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP818358	20170824	20991231	
43593798	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP818359	20170824	20991231	
43845851	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 10 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP818360	20170824	20991231	
43593799	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 20	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP818361	20170824	20991231	
43809736	60 ML Carboplatin 10 MG/ML Injectable Solution Box of 50	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP818362	20170824	20991231	
43647999	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818364	20170824	20991231	
43773794	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 5	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818365	20170824	20991231	
43827797	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 5 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818367	20170824	20991231	
43629890	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818368	20170824	20991231	
43755762	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 10 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818369	20170824	20991231	
43629891	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 20	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818370	20170824	20991231	
43648000	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 20 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818371	20170824	20991231	
43648001	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 50	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818372	20170824	20991231	
43864104	60 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 50 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818373	20170824	20991231	
43629892	60 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Onkovis]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818374	20170824	20991231	
43737813	60 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Onkovis] by Onkovis	Drug	RxNorm Extension	Marketed Product	S	OMOP818375	20170824	20991231	
43629893	60 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Onkovis] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818376	20170824	20991231	
43611775	60 ML Carboplatin 10 MG/ML Injectable Solution [Carboplatin Onkovis] Box of 10 by Onkovis	Drug	RxNorm Extension	Marketed Product	S	OMOP818377	20170824	20991231	
43773795	60 ML Carboplatin 10 MG/ML Injectable Solution [Axicarb]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818378	20170824	20991231	
43791582	60 ML Carboplatin 10 MG/ML Injectable Solution [Axicarb] by CSL	Drug	RxNorm Extension	Marketed Product	S	OMOP818379	20170824	20991231	
43648002	60 ML Carboplatin 10 MG/ML Injectable Solution [Axicarb] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818380	20170824	20991231	
43755763	60 ML Carboplatin 10 MG/ML Injectable Solution [Axicarb] Box of 10 by CSL	Drug	RxNorm Extension	Marketed Product	S	OMOP818381	20170824	20991231	
43666102	60 ML Carboplatin 10 MG/ML Injection Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP818382	20170824	20991231	
43648003	60 ML Carboplatin 10 MG/ML Injection Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP818383	20170824	20991231	
43666103	60 ML Carboplatin 10 MG/ML Injection Box of 60	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP818384	20170824	20991231	
43737814	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE KABI]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818385	20170824	20991231	
43683938	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE KABI] by Fresenius	Drug	RxNorm Extension	Marketed Product	S	OMOP818387	20170824	20991231	
43864105	60 ML Carboplatin 10 MG/ML Injection [Carbomedac]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818388	20170824	20991231	
43701993	60 ML Carboplatin 10 MG/ML Injection [Carbomedac] by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP818389	20170824	20991231	
43719671	60 ML Carboplatin 10 MG/ML Injection [Carbomedac] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818390	20170824	20991231	
43864106	60 ML Carboplatin 10 MG/ML Injection [Carbomedac] Box of 10 by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP818391	20170824	20991231	
43719672	60 ML Carboplatin 10 MG/ML Injection [Carbox]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818392	20170824	20991231	
43845852	60 ML Carboplatin 10 MG/ML Injection [Carbox] by Medicopharm	Drug	RxNorm Extension	Marketed Product	S	OMOP818393	20170824	20991231	
43666104	60 ML Carboplatin 10 MG/ML Injection [Carbox] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818394	20170824	20991231	
43864107	60 ML Carboplatin 10 MG/ML Injection [Carbox] Box of 10 by Medicopharm	Drug	RxNorm Extension	Marketed Product	S	OMOP818395	20170824	20991231	
43864108	60 ML Carboplatin 10 MG/ML Injection [Carbox] Box of 60	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818396	20170824	20991231	
43611776	60 ML Carboplatin 10 MG/ML Injection [Carbox] Box of 60 by Medicopharm	Drug	RxNorm Extension	Marketed Product	S	OMOP818397	20170824	20991231	
43791583	60 ML Carboplatin 10 MG/ML Injection [Ribocarbo-L]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818398	20170824	20991231	
43755764	60 ML Carboplatin 10 MG/ML Injection [Ribocarbo-L] by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP818399	20170824	20991231	
43773796	60 ML Carboplatin 10 MG/ML Injection [Ribocarbo-L] Box of 5	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818400	20170824	20991231	
43864109	60 ML Carboplatin 10 MG/ML Injection [Ribocarbo-L] Box of 5 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP818401	20170824	20991231	
43629894	60 ML Carboplatin 10 MG/ML Injection [Ribocarbo-L] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818402	20170824	20991231	
43611777	60 ML Carboplatin 10 MG/ML Injection [Ribocarbo-L] Box of 10 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP818403	20170824	20991231	
43701994	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE ACCORD]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818404	20170824	20991231	
43737815	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE ACCORD] by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP818405	20170824	20991231	
43773797	60 ML Carboplatin 10 MG/ML Injection [Eurocarboplatin]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818406	20170824	20991231	
43773798	60 ML Carboplatin 10 MG/ML Injection [Eurocarboplatin] by Lapharm	Drug	RxNorm Extension	Marketed Product	S	OMOP818408	20170824	20991231	
43773799	60 ML Carboplatin 10 MG/ML Injection [Eurocarboplatin] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818409	20170824	20991231	
43864110	60 ML Carboplatin 10 MG/ML Injection [Eurocarboplatin] Box of 10 by Lapharm	Drug	RxNorm Extension	Marketed Product	S	OMOP818410	20170824	20991231	
43593800	60 ML Carboplatin 10 MG/ML Injection [Eurocarboplatin] Box of 60	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818411	20170824	20991231	
43683939	60 ML Carboplatin 10 MG/ML Injection [Eurocarboplatin] Box of 60 by Lapharm	Drug	RxNorm Extension	Marketed Product	S	OMOP818412	20170824	20991231	
43719673	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Actavis]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818413	20170824	20991231	
43648004	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Actavis] by Actavis	Drug	RxNorm Extension	Marketed Product	S	OMOP818414	20170824	20991231	
43593801	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Hexal]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818415	20170824	20991231	
43629895	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Hexal] by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP818416	20170824	20991231	
43809738	60 ML Carboplatin 10 MG/ML Injection [Carboplat]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818417	20170824	20991231	
43737816	60 ML Carboplatin 10 MG/ML Injection [Carboplat] by Onkovis	Drug	RxNorm Extension	Marketed Product	S	OMOP818418	20170824	20991231	
43719674	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Bendalis]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818419	20170824	20991231	
43737817	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Bendalis] by Bendalis	Drug	RxNorm Extension	Marketed Product	S	OMOP818420	20170824	20991231	
43845853	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Profusio]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818421	20170824	20991231	
43683940	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Profusio] by Profusio	Drug	RxNorm Extension	Marketed Product	S	OMOP818422	20170824	20991231	
43648005	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE HOSPIRA]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818423	20170824	20991231	
43648006	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE HOSPIRA] by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP818424	20170824	20991231	
43827798	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE HOSPIRA] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818425	20170824	20991231	
43773800	60 ML Carboplatin 10 MG/ML Injection [CARBOPLATINE HOSPIRA] Box of 10 by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP818426	20170824	20991231	
43755765	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Sun]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818427	20170824	20991231	
43773801	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Sun] by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP818429	20170824	20991231	
43755766	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Sun] Box of 5	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818430	20170824	20991231	
43666105	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Sun] Box of 5 by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP818431	20170824	20991231	
43701995	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Sun] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818432	20170824	20991231	
43629896	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Sun] Box of 10 by Sun	Drug	RxNorm Extension	Marketed Product	S	OMOP818433	20170824	20991231	
43827799	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Omnicare]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818434	20170824	20991231	
43701996	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Omnicare] by OmniCare	Drug	RxNorm Extension	Marketed Product	S	OMOP818435	20170824	20991231	
43648007	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Haemato]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818436	20170824	20991231	
43737818	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Haemato] by Haematogmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818437	20170824	20991231	
43845854	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Haemato] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818438	20170824	20991231	
43827800	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Haemato] Box of 10 by Haematogmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818440	20170824	20991231	
43593802	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Haemato] Box of 60	Drug	RxNorm Extension	Quant Branded Box	S	OMOP818441	20170824	20991231	
43629897	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Haemato] Box of 60 by Haematogmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP818442	20170824	20991231	
43827801	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Gry]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818443	20170824	20991231	
43864111	60 ML Carboplatin 10 MG/ML Injection [Carboplatin Gry] by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP818444	20170824	20991231	
43755767	60 ML Carboplatin 10 MG/ML Injection [Neocarbo]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP818445	20170824	20991231	
43773802	60 ML Carboplatin 10 MG/ML Injection [Neocarbo] by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP818446	20170824	20991231	
43629951	80 ML Carboplatin 10 MG/ML Injectable Solution	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP819924	20170824	20991231	
43864179	80 ML Carboplatin 10 MG/ML Injectable Solution Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP819925	20170824	20991231	
43593876	80 ML Carboplatin 10 MG/ML Injectable Solution Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP819926	20170824	20991231	
43611850	80 ML Carboplatin 10 MG/ML Injectable Solution Box of 20	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP819927	20170824	20991231	
43593877	80 ML Carboplatin 10 MG/ML Injectable Solution Box of 50	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP819928	20170824	20991231	
43593878	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP819929	20170824	20991231	
43845917	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP819930	20170824	20991231	
43809790	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 5	Drug	RxNorm Extension	Quant Branded Box	S	OMOP819931	20170824	20991231	
43827875	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 5 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP819932	20170824	20991231	
43864180	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP819933	20170824	20991231	
43845918	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 10 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP819934	20170824	20991231	
43719752	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 20	Drug	RxNorm Extension	Quant Branded Box	S	OMOP819935	20170824	20991231	
43702061	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 20 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP819936	20170824	20991231	
43611851	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 50	Drug	RxNorm Extension	Quant Branded Box	S	OMOP819937	20170824	20991231	
43773861	80 ML Carboplatin 10 MG/ML Injectable Solution [Carbo Cell] Box of 50 by Cellgmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP819938	20170824	20991231	
43829617	100 ML Cisplatin 1 MG/ML Injection Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839141	20170824	20991231	
43829618	100 ML Cisplatin 1 MG/ML Injection Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839143	20170824	20991231	
43847692	100 ML Cisplatin 1 MG/ML Injection [CISPLATINE ACCORD]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839144	20170824	20991231	
43847693	100 ML Cisplatin 1 MG/ML Injection [CISPLATINE ACCORD] by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP839145	20170824	20991231	
43757595	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Kabi]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839146	20170824	20991231	
43829619	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Kabi] by Fresenius	Drug	RxNorm Extension	Marketed Product	S	OMOP839147	20170824	20991231	
43703789	100 ML Cisplatin 1 MG/ML Injection [CISPLATINE TEVA]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839148	20170824	20991231	
43811636	100 ML Cisplatin 1 MG/ML Injection [CISPLATINE TEVA] by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP839149	20170824	20991231	
43811637	100 ML Cisplatin 1 MG/ML Injection [CISPLATINE MYLAN]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839150	20170824	20991231	
43613638	100 ML Cisplatin 1 MG/ML Injection [CISPLATINE MYLAN] by Mylan	Drug	RxNorm Extension	Marketed Product	S	OMOP839151	20170824	20991231	
43847694	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Neocorp]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839152	20170824	20991231	
43721561	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Neocorp] by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP839153	20170824	20991231	
43829620	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Neocorp] Box of 5	Drug	RxNorm Extension	Quant Branded Box	S	OMOP839154	20170824	20991231	
43847695	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Neocorp] Box of 5 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP839155	20170824	20991231	
43757596	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Neocorp] Box of 10	Drug	RxNorm Extension	Quant Branded Box	S	OMOP839156	20170824	20991231	
43793496	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Neocorp] Box of 10 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP839157	20170824	20991231	
43631751	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Haemato]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839158	20170824	20991231	
43703790	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Haemato] by Haematogmbh	Drug	RxNorm Extension	Marketed Product	S	OMOP839159	20170824	20991231	
43721562	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Cipla]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839160	20170824	20991231	
43811638	100 ML Cisplatin 1 MG/ML Injection [Cisplatin Cipla] by Cipla	Drug	RxNorm Extension	Marketed Product	S	OMOP839161	20170824	20991231	
43757597	100 ML Cisplatin 0.5 MG/ML Injectable Solution	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP839162	20170824	20991231	
43793497	100 ML Cisplatin 0.5 MG/ML Injectable Solution by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP839164	20170824	20991231	
43829621	100 ML Cisplatin 0.5 MG/ML Injectable Solution by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP839165	20170824	20991231	
43865962	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839166	20170824	20991231	
43613639	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 5 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP839167	20170824	20991231	
43829622	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 5 by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP839168	20170824	20991231	
43739664	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839169	20170824	20991231	
43667923	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 10 by Medac	Drug	RxNorm Extension	Marketed Product	S	OMOP839170	20170824	20991231	
43865963	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 50	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839171	20170824	20991231	
43703791	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 50 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP839172	20170824	20991231	
43757598	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 100	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839173	20170824	20991231	
43865964	100 ML Cisplatin 0.5 MG/ML Injectable Solution Box of 100 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP839175	20170824	20991231	
43793498	100 ML Cisplatin 0.5 MG/ML Injection	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP839176	20170824	20991231	
43685875	100 ML Cisplatin 0.5 MG/ML Injection by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP839177	20170824	20991231	
43685876	100 ML Cisplatin 0.5 MG/ML Injection Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839178	20170824	20991231	
43775561	100 ML Cisplatin 0.5 MG/ML Injection Box of 5 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP839179	20170824	20991231	
43775562	100 ML Cisplatin 0.5 MG/ML Injection Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839180	20170824	20991231	
43613640	100 ML Cisplatin 0.5 MG/ML Injection Box of 10 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP839181	20170824	20991231	
43685877	100 ML Cisplatin 0.5 MG/ML Injection Box of 100	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP839182	20170824	20991231	
43631752	100 ML Cisplatin 0.5 MG/ML Injection Box of 100 by Hikma	Drug	RxNorm Extension	Marketed Product	S	OMOP839183	20170824	20991231	
43829623	100 ML Cisplatin 0.5 MG/ML Injection [Cisplatin Ebewe]	Drug	RxNorm Extension	Quant Branded Drug	S	OMOP839184	20170824	20991231	
43757599	100 ML Cisplatin 0.5 MG/ML Injection [Cisplatin Ebewe] by Ebewe	Drug	RxNorm Extension	Marketed Product	S	OMOP839185	20170824	20991231	
43866023	100 ML Carboplatin 10 MG/ML Injectable Solution	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP840622	20170824	20991231	
43595746	100 ML Carboplatin 10 MG/ML Injectable Solution by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP840623	20170824	20991231	
43793551	100 ML Carboplatin 10 MG/ML Injectable Solution Box of 5	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP840624	20170824	20991231	
43757655	100 ML Carboplatin 10 MG/ML Injectable Solution Box of 5 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP840625	20170824	20991231	
43811682	100 ML Carboplatin 10 MG/ML Injectable Solution Box of 10	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP840626	20170824	20991231	
43703840	100 ML Carboplatin 10 MG/ML Injectable Solution Box of 10 by Hexal	Drug	RxNorm Extension	Marketed Product	S	OMOP840627	20170824	20991231	
43793552	100 ML Carboplatin 10 MG/ML Injectable Solution Box of 20	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP840628	20170824	20991231	
43685923	100 ML Carboplatin 10 MG/ML Injectable Solution Box of 50	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP840630	20170824	20991231	
